datetime,Year,Month,WaterYear,WaterMonth,WaterWeek,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,14,3,0.0351,0.0189,0.0162,326.44,13.6,13.6,4.534,1,1,1,135.5,133.6,137.5,62.55,60.64,73,73,73,4.737e-15,-1.421e-14,1.421e-14,0.539,0.531,0.546,62.55,60.64,64.46,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0712,0.0708,0.0717,0.00107,0.000904,0.00123,0.000042,0.000035,0.000048,0.0992,0.0961,0.102,0.0039,0.0038,0.004,25.4,25.4,25.4,0.294,0,0.882,0.32,0,0.96,0.282,0,0.847,4.723,0,14.17,4.534,0,13.6,0,2,0,0,0.667,0,0.0252,0.667,0.0189,0.54,0.46,0.54,9.3
726098400000,1993,1,1992,4,14,7,0.0898,0.0442,0.0457,2824.91,17.86,17.86,16.81,1,1,1,148.6,141.6,153.1,75.56,68.56,73,73,73,2.03e-15,-1.421e-14,1.421e-14,0.492,0.477,0.516,75.56,68.56,80.05,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0756,0.0731,0.0772,0.00217,0.00158,0.00255,0.000085,0.000062,0.0001,0.122,0.11,0.13,0.0048,0.0043,0.0051,25.38,25.38,25.39,0.931,0.905,0.938,0.96,0.96,0.96,0.894,0.869,0.901,17.52,15.45,18.6,16.81,14.83,17.86,0,0,0,0,0,0,0.0934,0,0.0441,0.49,0.51,0.49,31.5
726703200000,1993,1,1992,4,15,7,0.0951,0.0442,0.0509,3145.5,19.28,19.28,18.72,1,1,1,157.2,153.6,159.9,84.19,80.6,73,73,73,-4.06e-15,-1.421e-14,0,0.464,0.457,0.475,84.19,80.6,86.89,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0787,0.0774,0.0796,0.00291,0.0026,0.00314,0.00011,0.0001,0.00012,0.138,0.131,0.143,0.0054,0.0051,0.0056,25.38,25.38,25.38,0.929,0.926,0.933,0.962,0.96,0.963,0.894,0.892,0.896,19.47,18.72,20.02,18.72,17.98,19.28,0,0,0,0,0,0,0.104,0,0.0442,0.46,0.54,0.46,33.1
727308000000,1993,1,1992,4,16,7,0.104,0.0442,0.06,3678.57,24.8,24.8,21.9,1,1,1,172.2,160.7,184.8,99.15,87.71,73,73,73,0,-1.421e-14,1.421e-14,0.425,0.395,0.454,99.15,87.71,111.8,990,990,990,964.5,964.4,964.5,25.5,25.5,25.6,0.0839,0.0799,0.0884,0.00418,0.00321,0.00525,0.00016,0.00013,0.00021,0.164,0.144,0.187,0.0064,0.0056,0.0073,25.38,25.38,25.38,0.917,0.911,0.925,0.968,0.963,0.97,0.887,0.882,0.891,22.62,20.19,25.57,21.9,19.45,24.8,0,0,0,0,0,0,0.122,0,0.044,0.43,0.58,0.42,35.4
727912800000,1993,1,1992,4,17,7,0.123,0.0442,0.079,4921.31,31.83,31.83,29.29,1,1,1,203.6,191.1,214.6,130.6,118.1,73,73,73,2.03e-15,0,1.421e-14,0.359,0.34,0.382,130.6,118.1,141.6,990,990,990,964.4,964.4,964.5,25.6,25.5,25.6,0.095,0.0906,0.0989,0.00685,0.00579,0.00778,0.00027,0.00023,0.00031,0.221,0.198,0.24,0.0086,0.0078,0.0094,25.34,25.27,25.38,0.93,0.923,0.935,0.97,0.97,0.97,0.902,0.896,0.907,30.2,27.14,32.81,29.29,26.33,31.83,0,0,0,0,0,0,0.163,0,0.044,0.36,0.64,0.36,40
728517600000,1993,2,1992,5,18,7,0.142,0.0514,0.0903,5632.31,37.64,37.64,33.53,1,1,1,234.3,219.2,252,149.3,134.2,85,85,85,0,0,0,0.364,0.337,0.388,149.3,134.2,167,990,990,990,964.6,964.5,964.7,25.4,25.3,25.5,0.103,0.0974,0.109,0.00844,0.00716,0.00995,0.00033,0.00028,0.00039,0.255,0.228,0.287,0.01,0.009,0.011,25.14,25,25.26,0.938,0.932,0.944,0.97,0.97,0.973,0.91,0.904,0.919,34.54,30.99,38.68,33.53,30.06,37.64,0,0,0,0,0,0,0.186,0,0.0517,0.36,0.64,0.36,39.7
729122400000,1993,2,1992,5,19,7,0.171,0.0514,0.119,7464.54,48.2,48.2,44.43,1,1,1,282.3,258.9,308.6,197.3,173.9,85,85,85,0,-2.842e-14,2.842e-14,0.302,0.275,0.328,197.3,173.9,223.6,990,990,990,964.8,964.7,964.9,25.2,25.1,25.3,0.12,0.111,0.129,0.0125,0.0105,0.0148,0.0005,0.00042,0.00059,0.341,0.299,0.388,0.014,0.012,0.015,24.83,24.67,24.97,0.953,0.947,0.959,0.98,0.977,0.98,0.934,0.924,0.94,45.8,40.29,51.88,44.43,39.35,48.2,0,0,0,0,0,0,0.247,0,0.052,0.3,0.7,0.3,43.7
729727200000,1993,2,1992,5,20,7,0.215,0.0514,0.164,9896.37,66.67,66.67,58.91,2,2,2,355.5,318.8,391.5,270.5,233.8,85,85,85,0,0,0,0.24,0.217,0.267,270.5,233.8,306.5,990,990,990,965.2,965,965.4,24.8,24.6,25,0.145,0.132,0.158,0.0278,0.0156,0.0437,0.0011,0.00062,0.0018,0.298,0.248,0.351,0.012,0.0099,0.014,24.52,24.29,24.76,0.933,0.924,0.941,0.97,0.97,0.97,0.905,0.896,0.913,30.36,26.23,34.37,29.45,25.44,33.34,0,0,0,0,0,0,0.327,0,0.051,0.24,0.76,0.24,46
730332000000,1993,2,1992,5,21,7,0.269,0.0514,0.217,13153.1,87.6,87.6,78.29,2,2,2,444.6,403.2,487.5,359.6,318.2,85,85,85,0,0,0,0.192,0.174,0.211,359.6,318.2,402.5,990,990,990,965.6,965.4,965.8,24.4,24.2,24.6,0.177,0.162,0.192,0.0687,0.0492,0.089,0.0028,0.002,0.0037,0.431,0.369,0.495,0.018,0.015,0.02,23.97,23.71,24.22,0.949,0.943,0.955,0.976,0.97,0.98,0.926,0.915,0.936,40.12,35.65,44.69,39.15,34.58,43.8,0,0,0,0,0,0,0.435,0,0.052,0.19,0.81,0.19,48.9
730936800000,1993,3,1992,6,22,7,0.324,0.0647,0.259,15420.5,96.4,96.4,91.79,2,2,2,535,499.8,570.3,428,392.8,107,107,107,-8.12e-15,-5.684e-14,0,0.2,0.188,0.214,428,392.8,463.3,990,990,990,966,965.8,966.2,24,23.8,24.2,0.204,0.192,0.218,0.101,0.0844,0.118,0.0042,0.0035,0.0049,0.537,0.484,0.591,0.022,0.02,0.025,23.46,23.24,23.67,0.956,0.954,0.958,0.98,0.98,0.98,0.937,0.935,0.939,47.07,43.49,50.54,45.89,42.62,48.2,0,0,0,0,0,0,0.51,0,0.065,0.2,0.8,0.2,47.6
731541600000,1993,3,1992,6,23,7,0.368,0.0647,0.303,17365.7,110,110,103.4,3,2,2.7142857142857144,608.5,581.5,636.8,501.5,474.5,107,107,107,0,-5.684e-14,5.684e-14,0.176,0.168,0.184,501.5,474.5,529.8,990,990,990,966.3,966.2,966.4,23.7,23.6,23.8,0.24,0.225,0.256,0.137,0.123,0.155,0.0058,0.0052,0.0066,0.576,0.531,0.626,0.024,0.022,0.026,23.09,22.96,23.17,0.95,0.945,0.956,0.973,0.97,0.98,0.924,0.917,0.937,40.9,35.28,52.39,39.05,34.22,48.2,0,0,0,0,0,0,0.574,0,0.065,0.18,0.82,0.18,47.2
732146400000,1993,3,1992,6,24,7,0.431,0.0647,0.366,20951,136.1,136.1,124.7,3,3,3,711.9,651.8,774.4,604.9,544.8,107,107,107,0,0,0,0.151,0.138,0.164,604.9,544.8,667.4,990,990,990,966.7,966.5,967,23.3,23,23.5,0.299,0.265,0.334,0.205,0.165,0.247,0.0088,0.007,0.011,0.719,0.617,0.824,0.031,0.026,0.036,22.53,22.18,22.88,0.954,0.95,0.957,0.978,0.973,0.98,0.933,0.925,0.938,42.49,38.72,46.3,41.57,37.68,45.37,0,0,0,0,0,0,0.693,0,0.065,0.15,0.85,0.15,48.6
732751200000,1993,3,1992,6,25,7,0.547,0.0647,0.483,26222.6,176.1,176.1,156.1,4,3,3.5714285714285716,904.8,795,1028,797.8,688,107,107,107,1.624e-14,0,1.137e-13,0.119,0.104,0.135,797.8,688,920.7,990,990,990,967.5,967.1,968,22.5,22,22.9,0.434,0.346,0.543,0.323,0.261,0.385,0.014,0.011,0.017,1,0.859,1.18,0.045,0.037,0.054,21.48,20.83,22.06,0.956,0.953,0.957,0.979,0.976,0.98,0.936,0.93,0.938,45.35,39.79,51.13,44.13,38.82,48.2,0,0,0,0,0,0,0.867,0,0.064,0.12,0.88,0.12,47.9
733356000000,1993,3,1992,6,26,7,0.705,0.0709,0.631,31940.6,192.8,192.8,190.1,4,4,4,1166,1066,1255,1049,959.4,117.3,107,125,4.76,-1.137e-13,29.67,0.101,0.0942,0.107,1044,959.4,1100,990,990,990,968.4,968.1,968.7,21.6,21.3,21.9,0.7,0.579,0.796,0.534,0.403,0.648,0.025,0.018,0.03,1.52,1.25,1.74,0.071,0.057,0.082,20.06,19.56,20.64,0.955,0.954,0.956,0.98,0.98,0.98,0.936,0.935,0.937,48.97,46.4,50.56,47.53,45.47,48.2,0,0,0,0,0,0,1.06,0,0.074,0.1,0.9,0.1,45.3
733960800000,1993,4,1992,7,27,7,0.826,0.0776,0.665,32271.7,192.8,192.8,192.1,4,4,4,1366,1287,1432,1238,1162,128.3,125,148,138.2,61.88,185.7,0.0938,0.0886,0.103,1100,1100,1100,990,990,990,969.1,968.8,969.3,20.9,20.7,21.2,0.843,0.809,0.873,0.648,0.648,0.648,0.031,0.031,0.031,1.79,1.76,1.82,0.086,0.083,0.088,19.15,18.91,19.44,0.953,0.952,0.954,0.98,0.98,0.98,0.934,0.933,0.935,49.23,48.58,50,48.02,47.61,48.2,0,0,0,0,0,0,1.07,0,0.161,0.094,0.81,0.19,39.1
734565600000,1993,4,1992,7,28,7,0.922,0.0895,0.665,31425.3,189.6,189.6,187.1,4,4,4,1524,1454,1582,1376,1306,148,148,148,275.7,206.2,333.9,0.0972,0.0936,0.102,1100,1100,1100,990,990,990,969.6,969.3,969.7,20.4,20.3,20.7,0.905,0.882,0.914,0.648,0.648,0.648,0.032,0.031,0.032,1.85,1.83,1.86,0.091,0.089,0.092,18.59,18.39,18.83,0.952,0.952,0.952,0.98,0.98,0.98,0.933,0.933,0.933,47.72,47.2,48.37,46.76,46.26,47.4,0,0,0,0,0,0,1.04,0,0.257,0.097,0.72,0.28,34.1
735170400000,1993,4,1992,7,29,7,0.957,0.0895,0.665,31085,185.8,185.8,185,4,4,4,1582,1559,1595,1434,1411,148,148,148,334,311.3,347,0.0936,0.0928,0.0949,1100,1100,1100,990,990,990,969.7,969.7,969.8,20.3,20.2,20.3,0.914,0.912,0.915,0.648,0.648,0.648,0.032,0.032,0.032,1.86,1.86,1.86,0.092,0.092,0.092,18.39,18.35,18.46,0.952,0.952,0.952,0.98,0.98,0.98,0.933,0.933,0.933,47.2,47.09,47.4,46.26,46.15,46.45,0,0,0,0,0,0,1.03,0,0.292,0.094,0.69,0.31,32.5
735775200000,1993,4,1992,7,30,7,0.901,0.0971,0.665,31636.1,190.7,190.7,188.3,4,4,4,1490,1429,1543,1329,1237,160.6,148,192,229.4,137.3,295.1,0.108,0.0959,0.134,1100,1100,1100,990,990,990,969.5,969.3,969.6,20.5,20.4,20.7,0.892,0.854,0.911,0.648,0.648,0.648,0.032,0.031,0.032,1.84,1.8,1.86,0.09,0.087,0.091,18.71,18.52,18.94,0.952,0.952,0.952,0.98,0.98,0.98,0.933,0.933,0.933,48.04,47.54,48.65,47.08,46.59,47.68,0,0,0,0,0,0,1.05,0,0.236,0.11,0.74,0.26,35.1
736380000000,1993,5,1992,8,31,7,0.79,0.116,0.65,32104.8,192.8,192.8,191.1,4,4,4,1307,1200,1408,1115,1008,192,192,192,39.98,-1.137e-13,115.6,0.147,0.136,0.16,1075,1008,1100,990,990,990,968.9,968.5,969.2,21.1,20.8,21.5,0.777,0.662,0.845,0.592,0.441,0.648,0.028,0.021,0.031,1.66,1.38,1.79,0.079,0.064,0.086,19.47,19.02,20.09,0.954,0.953,0.955,0.98,0.98,0.98,0.935,0.934,0.936,48.91,47.42,49.84,47.78,46.47,48.2,0,0,0,0,0,0,1.06,0,0.14,0.15,0.82,0.18,40.6
