date,waterYear,waterMonth,waterWeek,day,flowRiver,flowRiverPercentile,ewrFlowBandNumber,ewrFlowBand,eFlowChannelA,eFlowChannelC,eFlowChannelD,eFlowChannelE,eFlowChannelFG,eFlowTotal,eFlowProportion,availableGenerationFlow,availableGenerationFlowProportion,canalFlow,spillFlowTotal,spillFlowChannelA,spillFlowChannelC,spillFlowChannelD,spillFlowChannelE,spillFlowChannelFG,channelFlowA,channelFlowC,channelFlowD,channelFlowE,channelFlowFG,leftChannelFlow,headPondLevel,tailwaterLevel,grossHead,leftChannelHeadloss,canalHeadloss,canalHeadlossProportion,upstreamHeadloss,upstreamHeadlossProportion,units,headlossTurbine,totalHeadloss,headlossProportion,netHead,unitEfficiency,generatorEfficiency,totalEfficiency,unitPower,generatorPower,plantPower,energy
1993-01-01,1992,4,14,1,193.48,0.86,5,Dry,29,5,4,2,33,73,0.38,120.5,0.62,120.5,0,0,0,0,-2,2,29,5,4,0,35,158,990,964.4,25.6,0.0915,0.00599,0.000234,0.0975,0.00381,1,0.105,0.203,0.00792,25.4,0.925,0.97,0.897,27.7,26.9,26.9,646
1993-01-02,1992,4,14,2,197.58,0.84,5,Dry,29,5,4,2,33,73,0.37,124.6,0.63,124.6,0,0,0,0,-2,2,29,5,4,0,35,163,990,964.4,25.6,0.0929,0.00634,0.000248,0.0993,0.00388,1,0.111,0.21,0.0082,25.4,0.928,0.97,0.9,28.8,27.9,27.9,670
1993-01-03,1992,4,14,3,201.13,0.83,5,Dry,29,5,4,2,33,73,0.36,128.1,0.64,128.1,0,0,0,0,-2,2,29,5,4,0,35,166,990,964.4,25.6,0.0942,0.00664,0.000259,0.101,0.00394,1,0.115,0.216,0.00845,25.4,0.93,0.97,0.902,29.6,28.8,28.8,690
1993-01-04,1992,4,14,4,207.42,0.82,5,Dry,29,5,4,2,33,73,0.35,134.4,0.65,134.4,0,0,0,0,-2,2,29,5,4,0,35,172,990,964.4,25.6,0.0964,0.00718,0.000281,0.104,0.00405,1,0.124,0.228,0.0089,25.3,0.932,0.97,0.904,31.1,30.2,30.2,725
1993-01-05,1992,4,14,5,213.71,0.8,5,Dry,29,5,4,2,33,73,0.34,140.7,0.66,140.7,0,0,0,0,-2,2,29,5,4,0,35,179,990,964.5,25.5,0.0986,0.00771,0.000302,0.106,0.00417,1,0.132,0.239,0.00936,25.3,0.935,0.97,0.907,32.6,31.6,31.6,759
1993-01-06,1992,4,14,6,221.09,0.77,5,Dry,29,5,4,2,33,73,0.33,148.1,0.67,148.1,0,0,0,0,-2,2,29,5,4,0,35,186,990,964.5,25.5,0.101,0.00834,0.000327,0.11,0.0043,1,0.142,0.252,0.00989,25.2,0.938,0.97,0.91,34.4,33.3,33.3,800
1993-01-07,1992,4,15,7,224.65,0.76,5,Dry,29,5,4,2,33,73,0.33,151.7,0.68,151.7,0,0,0,0,-2,2,29,5,4,0,35,190,990,964.5,25.5,0.102,0.00864,0.000339,0.111,0.00437,1,0.147,0.258,0.0101,25.2,0.939,0.97,0.911,35.2,34.1,34.1,819
1993-01-08,1992,4,15,8,227.66,0.75,5,Dry,29,5,4,2,33,73,0.32,154.7,0.68,154.7,0,0,0,0,-2,2,29,5,4,0,35,193,990,964.6,25.4,0.104,0.0089,0.00035,0.112,0.00442,1,0.151,0.264,0.0104,25.2,0.94,0.97,0.912,35.9,34.8,34.8,836
1993-01-09,1992,4,15,9,233.95,0.74,5,Dry,29,5,4,2,33,73,0.31,160.9,0.69,160.9,0,0,0,0,-2,2,29,5,4,0,35,199,990,964.6,25.4,0.106,0.00943,0.000371,0.115,0.00454,1,0.16,0.275,0.0108,25.1,0.942,0.97,0.914,37.4,36.3,36.3,870
1993-01-10,1992,4,15,10,240.24,0.72,5,Dry,29,5,4,2,33,73,0.3,167.2,0.7,167.2,0,0,0,0,-2,2,29,5,4,0,35,205,990,964.6,25.4,0.108,0.00997,0.000393,0.118,0.00465,1,0.168,0.286,0.0113,25.1,0.944,0.974,0.919,38.8,37.8,37.8,907
1993-01-11,1992,4,15,11,246.52,0.71,5,Dry,29,5,4,2,33,73,0.3,173.5,0.7,173.5,0,0,0,0,-2,2,29,5,4,0,35,212,990,964.7,25.3,0.11,0.0105,0.000415,0.121,0.00477,1,0.177,0.297,0.0117,25,0.946,0.977,0.924,40.3,39.4,39.4,945
1993-01-12,1992,4,15,12,251.17,0.7,5,Dry,29,5,4,2,33,73,0.29,178.2,0.71,178.2,0,0,0,0,-2,2,29,5,4,0,35,216,990,964.7,25.3,0.112,0.0109,0.000431,0.123,0.00485,1,0.183,0.306,0.0121,25,0.948,0.979,0.928,41.4,40.5,40.5,972
1993-01-13,1992,4,15,13,256.91,0.69,5,Dry,29,5,4,2,33,73,0.28,183.9,0.72,183.9,0,0,0,0,-2,2,29,5,4,0,35,222,990,964.7,25.3,0.114,0.0114,0.00045,0.125,0.00496,1,0.191,0.316,0.0125,25,0.95,0.98,0.931,42.7,41.9,41.9,1010
1993-01-14,1992,4,16,14,266.49,0.67,5,Dry,29,5,4,2,33,73,0.27,193.5,0.73,193.5,0,0,0,0,-2,2,29,5,4,0,35,231,990,964.8,25.2,0.117,0.0122,0.000483,0.129,0.00513,1,0.204,0.333,0.0132,24.9,0.953,0.98,0.934,45,44.1,44.1,1060
1993-01-15,1992,4,16,15,272.23,0.66,5,Dry,29,5,4,2,33,73,0.27,199.2,0.73,199.2,0,0,0,0,-2,2,29,5,4,0,35,237,990,964.8,25.2,0.119,0.0127,0.000503,0.132,0.00523,1,0.211,0.343,0.0136,24.9,0.954,0.98,0.935,46.4,45.4,45.4,1090
1993-01-16,1992,4,16,16,278.52,0.65,5,Dry,29,5,4,2,33,73,0.26,205.5,0.74,205.5,0,0,0,0,-2,2,29,5,4,0,35,244,990,964.8,25.2,0.121,0.0132,0.000525,0.135,0.00535,1,0.22,0.355,0.0141,24.8,0.956,0.98,0.937,47.8,46.9,46.9,1130
1993-01-17,1992,4,16,17,285.35,0.64,5,Dry,29,5,4,2,33,73,0.26,212.3,0.74,212.3,0,0,0,0,-2,2,29,5,4,0,35,250,990,964.8,25.2,0.124,0.0138,0.000549,0.138,0.00547,1,0.229,0.367,0.0146,24.8,0.957,0.98,0.938,49.4,48.2,48.2,1160
1993-01-18,1992,4,16,18,292.74,0.63,5,Dry,29,5,4,2,33,73,0.25,219.7,0.75,219.7,0,0,0,0,-2,2,29,5,4,0,35,258,990,964.9,25.1,0.126,0.0144,0.000574,0.141,0.00561,1,0.239,0.38,0.0151,24.7,0.958,0.98,0.939,51.1,48.2,48.2,1160
1993-01-19,1992,4,16,19,301.76,0.62,5,Dry,29,5,4,2,33,73,0.24,228.8,0.76,228.8,0,0,0,0,-2,2,29,5,4,0,35,267,990,964.9,25.1,0.13,0.0152,0.000606,0.145,0.00577,2,0.0969,0.242,0.00964,24.8,0.923,0.97,0.895,25.7,24.9,49.9,1200
1993-01-20,1992,4,16,20,314.06,0.6,5,Dry,29,5,4,2,33,73,0.23,241.1,0.77,241.1,0,0,0,0,-2,2,29,5,4,0,35,279,990,965,25,0.134,0.0162,0.000649,0.15,0.006,2,0.105,0.255,0.0102,24.8,0.926,0.97,0.899,27.1,26.3,52.6,1260
1993-01-21,1992,4,17,21,324.18,0.59,5,Dry,29,5,4,2,33,73,0.23,251.2,0.78,251.2,0,0,0,0,-2,2,29,5,4,0,35,289,990,965,25,0.138,0.0176,0.000703,0.155,0.00621,2,0.112,0.267,0.0107,24.7,0.93,0.97,0.902,28.3,27.4,54.9,1320
1993-01-22,1992,4,17,22,332.66,0.58,5,Dry,29,5,4,2,33,73,0.22,259.7,0.78,259.7,0,0,0,0,-2,2,29,5,4,0,35,298,990,965.1,24.9,0.141,0.0216,0.000865,0.162,0.0065,2,0.118,0.28,0.0112,24.7,0.931,0.97,0.903,29.2,28.4,56.7,1360
