datetime,Year,Month,WaterYear,WaterMonth,WaterWeek,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,14,3,0.0514,0.0189,0.0325,2023.1,28.98,28.98,28.1,1,1,1,198.4,195,202.1,125.4,122,73,73,73,-4.737e-15,-1.421e-14,0,0.368,0.361,0.374,125.4,122,129.1,990,990,990,964.4,964.4,964.4,25.6,25.6,25.6,0.0932,0.092,0.0945,0.00641,0.00612,0.00672,0.00025,0.00024,0.00026,0.211,0.205,0.218,0.0083,0.008,0.0085,25.38,25.37,25.39,0.928,0.926,0.93,0.97,0.97,0.97,0.9,0.898,0.902,28.97,28.13,29.88,28.1,27.29,28.98,0,0,0,0,0,0,0.156,0,0.0189,0.37,0.63,0.37,39.4
726098400000,1993,1,1992,4,14,7,0.133,0.0442,0.0884,5526.01,35.53,35.53,32.89,1,1,1,219.2,206.8,230.8,146.2,133.8,73,73,73,0,0,0,0.333,0.316,0.353,146.2,133.8,157.8,990,990,990,964.5,964.4,964.6,25.5,25.4,25.6,0.101,0.0962,0.105,0.00818,0.00712,0.00916,0.00032,0.00028,0.00036,0.249,0.226,0.269,0.0098,0.0089,0.011,25.24,25.15,25.33,0.937,0.932,0.941,0.97,0.97,0.97,0.909,0.904,0.913,33.91,30.97,36.63,32.89,30.04,35.53,0,0,0,0,0,0,0.183,0,0.0446,0.33,0.66,0.34,41.5
726703200000,1993,1,1992,4,15,7,0.148,0.0442,0.104,6563.49,41.86,41.86,39.07,1,1,1,245.4,234.4,256.8,172.4,161.4,73,73,73,0,0,0,0.298,0.284,0.311,172.4,161.4,183.8,990,990,990,964.7,964.6,964.7,25.3,25.3,25.4,0.11,0.106,0.114,0.0104,0.00947,0.0114,0.00041,0.00037,0.00045,0.295,0.276,0.316,0.012,0.011,0.012,25.04,24.96,25.12,0.946,0.942,0.95,0.976,0.971,0.98,0.923,0.915,0.931,40.03,37.46,42.72,39.07,36.36,41.86,0,0,0,0,0,0,0.217,0,0.044,0.3,0.7,0.3,44.3
727308000000,1993,1,1992,4,16,7,0.171,0.0442,0.127,7890.28,50.9,50.9,46.97,2,1,1.1428571428571428,283,260.9,306.3,210,187.9,73,73,73,0,-2.842e-14,2.842e-14,0.259,0.238,0.28,210,187.9,233.3,990,990,990,964.8,964.7,964.9,25.2,25.1,25.3,0.123,0.115,0.131,0.0136,0.0117,0.0156,0.00054,0.00046,0.00062,0.34,0.247,0.387,0.014,0.0098,0.015,24.83,24.73,24.93,0.951,0.924,0.959,0.979,0.97,0.98,0.931,0.896,0.94,44.84,26.24,52.03,43.33,25.45,48.2,0,0,0,0,0,0,0.261,0,0.044,0.26,0.74,0.26,46.1
727912800000,1993,1,1992,4,17,7,0.206,0.0442,0.162,9834,63.39,63.39,58.54,2,2,2,341.1,315.9,363.4,268.1,242.9,73,73,73,0,0,0,0.214,0.201,0.231,268.1,242.9,290.4,990,990,990,965.1,965,965.2,24.9,24.8,25,0.144,0.135,0.151,0.0259,0.0164,0.0361,0.001,0.00066,0.0015,0.293,0.257,0.326,0.012,0.01,0.013,24.6,24.46,24.76,0.933,0.927,0.938,0.97,0.97,0.97,0.905,0.899,0.91,30.17,27.34,32.68,29.27,26.52,31.69,0,0,0,0,0,0,0.325,0,0.044,0.21,0.79,0.21,47.7
728517600000,1993,2,1992,5,18,7,0.245,0.0514,0.194,11723.5,78.51,78.51,69.78,2,2,2,405.8,373,445.2,320.8,288,85,85,85,0,0,0,0.21,0.191,0.228,320.8,288,360.2,990,990,990,965.4,965.3,965.6,24.6,24.4,24.7,0.163,0.152,0.177,0.0504,0.0349,0.069,0.0021,0.0014,0.0028,0.373,0.323,0.432,0.015,0.013,0.018,24.21,23.96,24.41,0.944,0.938,0.95,0.971,0.97,0.976,0.916,0.91,0.927,35.92,32.33,40.2,34.89,31.36,39.26,0,0,0,0,0,0,0.388,0,0.051,0.21,0.79,0.21,47.9
729122400000,1993,2,1992,5,19,7,0.314,0.0514,0.263,15558.8,104.3,104.3,92.61,3,2,2.142857142857143,519.2,461.9,583.8,434.2,376.9,85,85,85,8.12e-15,0,5.684e-14,0.165,0.146,0.184,434.2,376.9,498.8,990,990,990,965.9,965.7,966.2,24.1,23.8,24.3,0.205,0.183,0.233,0.104,0.0769,0.134,0.0043,0.0032,0.0057,0.528,0.457,0.605,0.022,0.019,0.025,23.54,23.24,23.86,0.954,0.946,0.958,0.979,0.97,0.98,0.934,0.918,0.939,45.21,35.85,51.79,43.82,34.77,48.2,0,0,0,0,0,0,0.515,0,0.051,0.16,0.84,0.16,49.6
729727200000,1993,2,1992,5,20,7,0.418,0.0514,0.367,21069,139.8,139.8,125.4,3,3,3,691.8,609.3,770.6,606.8,524.3,85,85,85,0,0,0,0.124,0.11,0.14,606.8,524.3,685.6,990,990,990,966.7,966.3,967,23.3,23,23.7,0.295,0.248,0.339,0.206,0.151,0.259,0.0089,0.0064,0.011,0.717,0.577,0.849,0.031,0.024,0.037,22.62,22.17,23.09,0.954,0.949,0.957,0.978,0.971,0.98,0.933,0.921,0.938,42.75,37.53,47.55,41.8,36.44,46.6,0,0,0,0,0,0,0.697,0,0.051,0.12,0.88,0.12,50.4
730332000000,1993,2,1992,5,21,7,0.533,0.0514,0.481,26212.5,174.3,174.3,156,4,3,3.5714285714285716,880.5,789.6,988.8,795.5,704.6,85,85,85,0,0,0,0.0971,0.086,0.108,795.5,704.6,903.8,990,990,990,967.4,967.1,967.9,22.6,22.1,22.9,0.423,0.35,0.52,0.322,0.272,0.376,0.014,0.012,0.017,0.991,0.881,1.14,0.044,0.038,0.052,21.59,21,22.06,0.955,0.953,0.957,0.979,0.976,0.98,0.936,0.93,0.938,45.53,39.86,51.51,44.15,38.89,48.2,0,0,0,0,0,0,0.867,0,0.052,0.096,0.9,0.1,49.2
730936800000,1993,3,1992,6,22,7,0.683,0.078,0.605,31126,192.8,192.8,185.3,4,4,4,1130,1026,1221,1001,897.2,129,129,129,-1.624e-14,-1.137e-13,0,0.115,0.106,0.126,1001,897.2,1092,990,990,990,968.3,968,968.6,21.7,21.4,22,0.645,0.527,0.769,0.474,0.373,0.631,0.022,0.017,0.029,1.39,1.15,1.7,0.064,0.052,0.079,20.3,19.71,20.87,0.955,0.954,0.956,0.98,0.98,0.98,0.936,0.935,0.936,47.5,43.86,50.36,46.32,42.99,48.2,0,0,0,0,0,0,1.03,0,0.078,0.11,0.89,0.11,45.6
