datetime,Year,Month,WaterYear,WaterMonth,WaterWeek,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,14,3,0.0244,0.0189,0,0,0,0,0,0,0,0,93.94,91.48,95.86,20.94,18.48,73,73,73,20.94,18.48,22.86,0.778,0.762,0.798,0,0,0,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0708,0.0708,0.0708,0,0,0,0,0,0,0.0708,0.0708,0.0708,0.0028,0.0028,0.0028,25.43,25.43,25.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0.0244,0.77,0,1,0
726098400000,1993,1,1992,4,14,7,0.0642,0.0442,0,0,0,0,0,0,0,0,106.2,99.96,109.8,33.17,26.96,73,73,73,33.17,26.96,36.8,0.688,0.665,0.73,0,0,0,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0708,0.0708,0.0708,0,0,0,0,0,0,0.0708,0.0708,0.0708,0.0028,0.0028,0.0028,25.43,25.43,25.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0.0642,0.69,0,1,0
726703200000,1993,1,1992,4,15,7,0.0658,0.0442,0,0,0,0,0,0,0,0,108.9,107.6,110.9,35.87,34.62,73,73,73,35.87,34.62,37.9,0.671,0.658,0.678,0,0,0,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0708,0.0708,0.0708,0,0,0,0,0,0,0.0708,0.0708,0.0708,0.0028,0.0028,0.0028,25.43,25.43,25.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0.0658,0.67,0,1,0
727308000000,1993,1,1992,4,16,7,0.069,0.0442,0,0,0,0,0,0,0,0,114.1,106.5,122.4,41.06,33.52,73,73,73,41.06,33.52,49.38,0.641,0.597,0.685,0,0,0,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0708,0.0708,0.0708,0,0,0,0,0,0,0.0708,0.0708,0.0708,0.0028,0.0028,0.0028,25.43,25.43,25.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0.069,0.64,0,1,0
727912800000,1993,1,1992,4,17,7,0.0822,0.0442,0.038,1371.51,14.91,14.91,8.164,1,1,1,135.9,127,141.8,62.9,54.03,73,73,73,4.06e-15,0,1.421e-14,0.538,0.515,0.575,62.9,54.03,68.8,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0718,0.0708,0.0732,0.0011,0.000343,0.0016,0.000043,0.000013,0.000063,0.1,0.0866,0.11,0.0039,0.0034,0.0043,25.4,25.39,25.41,0.511,0,0.906,0.549,0,0.96,0.491,0,0.87,8.504,0,15.53,8.164,0,14.91,0,3,0,0,0.429,0,0.0454,0.429,0.0442,0.54,0.46,0.54,16.7
728517600000,1993,2,1992,5,18,7,0.0943,0.0514,0.0429,2299.56,18.26,18.26,13.69,1,1,1,155.9,145.9,166.7,70.94,60.9,85,85,85,-3.045e-15,-1.421e-14,1.421e-14,0.546,0.51,0.583,70.94,60.9,81.68,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.075,0.0715,0.0788,0.00178,0.000926,0.00269,0.00007,0.000036,0.00011,0.115,0.0971,0.134,0.0045,0.0038,0.0053,25.4,25.4,25.4,0.787,0,0.939,0.823,0,0.961,0.756,0,0.902,14.26,0,19.01,13.69,0,18.26,0,1,0,0,0.143,0,0.076,0.143,0.0514,0.55,0.45,0.55,24.4
729122400000,1993,2,1992,5,19,7,0.111,0.0514,0.0591,458.578,19.11,19.11,2.73,1,1,1,182.8,170.8,196.5,97.77,85.78,85,85,85,-2.03e-15,-1.421e-14,1.421e-14,0.466,0.433,0.498,97.77,85.78,111.5,990,990,990,964.4,964.4,964.5,25.6,25.5,25.6,0.0845,0.0803,0.0893,0.00406,0.00304,0.00523,0.00016,0.00012,0.0002,0.163,0.142,0.188,0.0064,0.0055,0.0073,25.4,25.4,25.41,0.133,0,0.929,0.138,0,0.963,0.128,0,0.894,2.835,0,19.85,2.73,0,19.11,0,6,0,0,0.857,0,0.0152,0.857,0.0519,0.46,0.53,0.47,4.13
729727200000,1993,2,1992,5,20,7,0.135,0.0514,0.0834,5189.81,35.41,35.41,30.89,1,1,1,222.9,202.2,242.7,137.9,117.2,85,85,85,-2.03e-15,-1.421e-14,0,0.383,0.35,0.42,137.9,117.2,157.7,990,990,990,964.5,964.4,964.7,25.5,25.3,25.6,0.0987,0.0914,0.106,0.00747,0.00571,0.00915,0.00029,0.00022,0.00036,0.235,0.198,0.27,0.0092,0.0077,0.011,25.23,25.07,25.39,0.933,0.923,0.941,0.97,0.97,0.97,0.905,0.895,0.913,31.85,26.94,36.5,30.89,26.13,35.41,0,0,0,0,0,0,0.172,0,0.0516,0.38,0.62,0.38,38.4
730332000000,1993,2,1992,5,21,7,0.165,0.0514,0.114,7170.15,48.2,48.2,42.68,1,1,1,273.3,247.9,298.8,188.3,162.9,85,85,85,-8.12e-15,-2.842e-14,0,0.312,0.285,0.343,188.3,162.9,213.8,990,990,990,964.8,964.7,964.9,25.2,25.1,25.3,0.116,0.107,0.125,0.0118,0.0096,0.0139,0.00047,0.00038,0.00055,0.325,0.279,0.37,0.013,0.011,0.015,24.88,24.73,25.03,0.951,0.943,0.957,0.978,0.971,0.98,0.93,0.916,0.938,43.69,37.71,49.63,42.68,36.62,48.2,0,0,0,0,0,0,0.237,0,0.051,0.31,0.69,0.31,43.5
730936800000,1993,3,1992,6,22,7,0.195,0.0647,0.131,8005.28,51.34,51.34,47.65,2,1,1.1428571428571428,322.8,305,343.9,215.8,198,107,107,107,-8.12e-15,-2.842e-14,2.842e-14,0.332,0.311,0.351,215.8,198,236.9,990,990,990,965,964.9,965.1,25,24.9,25.1,0.129,0.123,0.137,0.0141,0.0126,0.0159,0.00056,0.0005,0.00064,0.354,0.255,0.4,0.014,0.01,0.016,24.63,24.52,24.73,0.952,0.925,0.959,0.979,0.97,0.98,0.932,0.897,0.939,45.83,26.46,52.65,43.98,25.67,48.2,0,0,0,0,0,0,0.265,0,0.064,0.33,0.67,0.33,41.1
