datetime,Year,Month,WaterYear,WaterMonth,WaterWeek,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,14,3,0.042,0.0189,0.0231,1419.48,20.22,20.22,19.71,1,1,1,162,159.5,164.4,88.98,86.52,73,73,73,0,-1.421e-14,1.421e-14,0.451,0.444,0.458,88.98,86.52,91.44,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0803,0.0795,0.0812,0.00331,0.0031,0.00352,0.00013,0.00012,0.00014,0.146,0.142,0.151,0.0057,0.0056,0.0059,25.38,25.38,25.38,0.924,0.921,0.926,0.964,0.963,0.965,0.89,0.889,0.892,20.45,19.95,20.95,19.71,19.21,20.22,0,0,0,0,0,0,0.11,0,0.0189,0.45,0.55,0.45,33.8
726098400000,1993,1,1992,4,14,7,0.108,0.0442,0.0634,3889.94,25.24,25.24,23.15,1,1,1,177.8,168,186.6,104.8,95,73,73,73,-2.03e-15,-1.421e-14,0,0.411,0.391,0.435,104.8,95,113.6,990,990,990,964.4,964.4,964.5,25.6,25.5,25.6,0.0859,0.0825,0.089,0.00466,0.00383,0.00541,0.00018,0.00015,0.00021,0.175,0.157,0.19,0.0068,0.0061,0.0074,25.38,25.38,25.38,0.916,0.912,0.92,0.969,0.967,0.97,0.887,0.883,0.893,23.89,21.67,26.02,23.15,20.95,25.24,0,0,0,0,0,0,0.129,0,0.0446,0.41,0.59,0.41,36
726703200000,1993,1,1992,4,15,7,0.119,0.0442,0.0752,4676.8,30.12,30.12,27.84,1,1,1,197.4,189.1,207.1,124.4,116,73,73,73,0,-1.421e-14,1.421e-14,0.37,0.352,0.386,124.4,116,134.1,990,990,990,964.4,964.4,964.4,25.6,25.6,25.6,0.0928,0.0899,0.0963,0.00632,0.00561,0.00715,0.00025,0.00022,0.00028,0.21,0.195,0.227,0.0082,0.0076,0.0089,25.37,25.33,25.39,0.927,0.922,0.932,0.97,0.97,0.97,0.899,0.894,0.904,28.7,26.64,31.05,27.84,25.84,30.12,0,0,0,0,0,0,0.155,0,0.0438,0.37,0.63,0.37,39.3
727308000000,1993,1,1992,4,16,7,0.139,0.0442,0.0949,5949.14,40.78,40.78,35.41,1,1,1,229.9,209.6,252.2,156.9,136.6,73,73,73,0,0,0,0.319,0.289,0.348,156.9,136.6,179.2,990,990,990,964.6,964.5,964.7,25.4,25.3,25.5,0.104,0.0971,0.112,0.00909,0.00736,0.011,0.00036,0.00029,0.00043,0.268,0.231,0.308,0.011,0.0091,0.012,25.15,24.98,25.31,0.941,0.933,0.948,0.972,0.97,0.98,0.915,0.905,0.929,36.41,31.63,41.63,35.41,30.68,40.78,0,0,0,0,0,0,0.197,0,0.0441,0.32,0.68,0.32,42.8
727912800000,1993,1,1992,4,17,7,0.172,0.0442,0.128,7908.38,50.61,50.61,47.07,2,1,1.1428571428571428,283.9,261.2,305,210.9,188.2,73,73,73,4.06e-15,-2.842e-14,2.842e-14,0.258,0.239,0.279,210.9,188.2,232,990,990,990,964.8,964.7,964.9,25.2,25.1,25.3,0.123,0.115,0.131,0.0137,0.0118,0.0155,0.00054,0.00047,0.00062,0.342,0.245,0.39,0.014,0.0098,0.016,24.82,24.72,24.93,0.951,0.924,0.959,0.979,0.97,0.98,0.931,0.896,0.94,45.07,26.09,52.35,43.46,25.3,48.2,0,0,0,0,0,0,0.262,0,0.044,0.26,0.74,0.26,46
728517600000,1993,2,1992,5,18,7,0.208,0.0514,0.156,9452.59,63.91,63.91,56.27,2,2,2,343.3,312.9,378.5,258.3,227.9,85,85,85,0,-2.842e-14,2.842e-14,0.249,0.225,0.272,258.3,227.9,293.5,990,990,990,965.1,965,965.3,24.9,24.7,25,0.141,0.13,0.154,0.0231,0.0151,0.0376,0.00093,0.0006,0.0015,0.281,0.242,0.332,0.011,0.0097,0.013,24.6,24.38,24.79,0.931,0.922,0.939,0.97,0.97,0.97,0.903,0.895,0.911,29,25.56,32.94,28.13,24.79,31.95,0,0,0,0,0,0,0.313,0,0.052,0.25,0.75,0.25,45.4
729122400000,1993,2,1992,5,19,7,0.271,0.0514,0.22,13274.5,92.14,92.14,79.01,2,2,2,448.2,393.6,510.1,363.2,308.6,85,85,85,0,0,0,0.191,0.167,0.216,363.2,308.6,425.1,990,990,990,965.6,965.4,965.9,24.4,24.1,24.6,0.178,0.159,0.2,0.0704,0.0446,0.0996,0.0029,0.0018,0.0041,0.436,0.354,0.529,0.018,0.014,0.022,23.95,23.58,24.28,0.95,0.942,0.957,0.976,0.97,0.98,0.926,0.913,0.938,40.48,34.59,47.01,39.51,33.56,46.07,0,0,0,0,0,0,0.439,0,0.051,0.19,0.81,0.19,49
729727200000,1993,2,1992,5,20,7,0.376,0.0514,0.324,18728.8,129.3,129.3,111.5,3,2,2.7142857142857144,621.2,536,710.5,536.2,451,85,85,85,-8.12e-15,-5.684e-14,5.684e-14,0.138,0.12,0.159,536.2,451,625.5,990,990,990,966.4,966,966.7,23.6,23.3,24,0.255,0.209,0.305,0.161,0.112,0.219,0.0068,0.0047,0.0094,0.63,0.545,0.748,0.027,0.023,0.032,22.99,22.51,23.42,0.953,0.947,0.958,0.977,0.97,0.98,0.931,0.918,0.939,43.2,36.27,52.07,41.75,35.18,48.2,0,0,0,0,0,0,0.619,0,0.052,0.14,0.86,0.14,49.8
730332000000,1993,2,1992,5,21,7,0.505,0.0514,0.454,25108.8,167.9,167.9,149.5,4,3,3.4285714285714284,835.3,741.4,946.1,750.3,656.4,85,85,85,0,0,0,0.102,0.0898,0.115,750.3,656.4,861.1,990,990,990,967.2,966.9,967.7,22.8,22.3,23.1,0.388,0.323,0.481,0.297,0.239,0.356,0.013,0.01,0.016,0.925,0.8,1.07,0.041,0.035,0.048,21.83,21.25,22.33,0.956,0.952,0.957,0.979,0.975,0.98,0.936,0.928,0.938,45.22,39.44,50.62,44.07,38.45,48.2,0,0,0,0,0,0,0.83,0,0.051,0.1,0.9,0.1,49.7
730936800000,1993,3,1992,6,22,7,0.674,0.078,0.596,30737.6,192.8,192.8,183,4,4,4,1114,991.8,1228,984.8,862.8,129,129,129,-1.624e-14,-1.137e-13,0,0.116,0.105,0.13,984.8,862.8,1099,990,990,990,968.3,967.9,968.6,21.7,21.4,22.1,0.629,0.496,0.779,0.462,0.357,0.645,0.021,0.016,0.03,1.36,1.09,1.72,0.063,0.049,0.081,20.38,19.66,21.05,0.955,0.954,0.956,0.98,0.98,0.98,0.936,0.935,0.937,46.91,42.5,50.53,45.74,41.65,48.2,0,0,0,0,0,0,1.02,0,0.078,0.12,0.88,0.12,45.6
