datetime,Year,Month,WaterYear,WaterMonth,WaterWeek,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,14,3,0.0365,0.0189,0.0176,1049.71,15.16,15.16,14.58,1,1,1,140.7,138.8,142.6,67.71,65.8,73,73,73,9.474e-15,0,1.421e-14,0.519,0.512,0.526,67.71,65.8,69.63,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0728,0.0722,0.0735,0.00151,0.00134,0.00167,0.000059,0.000053,0.000065,0.108,0.105,0.112,0.0042,0.0041,0.0044,25.39,25.39,25.4,0.9,0.89,0.911,0.96,0.96,0.96,0.864,0.854,0.875,15.19,14.58,15.79,14.58,14,15.16,0,0,0,0,0,0,0.081,0,0.0189,0.52,0.48,0.52,28.8
726098400000,1993,1,1992,4,14,7,0.0929,0.0442,0.0487,3016.6,19.16,19.16,17.96,1,1,1,153.6,146.7,159.3,80.56,73.73,73,73,73,0,-1.421e-14,1.421e-14,0.476,0.458,0.498,80.56,73.73,86.31,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0774,0.075,0.0794,0.0026,0.00202,0.00309,0.0001,0.000079,0.00012,0.131,0.119,0.142,0.0051,0.0047,0.0055,25.38,25.38,25.38,0.932,0.927,0.937,0.961,0.96,0.963,0.896,0.892,0.9,18.69,17.13,19.9,17.96,16.44,19.16,0,0,0,0,0,0,0.0998,0,0.0442,0.48,0.52,0.48,32.5
726703200000,1993,1,1992,4,15,7,0.0998,0.0442,0.0556,3416.22,21.23,21.23,20.33,1,1,1,165,160.7,169.4,92.01,87.67,73,73,73,-6.09e-15,-1.421e-14,0,0.443,0.431,0.454,92.01,87.67,96.42,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0814,0.0799,0.083,0.00357,0.0032,0.00395,0.00014,0.00013,0.00015,0.152,0.144,0.16,0.0059,0.0056,0.0062,25.38,25.38,25.38,0.92,0.915,0.925,0.965,0.963,0.967,0.888,0.885,0.891,21.06,20.18,21.95,20.33,19.45,21.23,0,0,0,0,0,0,0.113,0,0.0442,0.44,0.56,0.44,34.2
727308000000,1993,1,1992,4,16,7,0.112,0.0442,0.0674,4159.66,28.57,28.57,24.76,1,1,1,184.5,169.7,200.3,111.5,96.7,73,73,73,0,-1.421e-14,1.421e-14,0.397,0.364,0.43,111.5,96.7,127.3,990,990,990,964.4,964.4,964.5,25.6,25.5,25.6,0.0883,0.0831,0.0939,0.00523,0.00397,0.00657,0.0002,0.00016,0.00026,0.187,0.16,0.215,0.0073,0.0063,0.0084,25.38,25.38,25.38,0.92,0.911,0.929,0.969,0.967,0.97,0.892,0.883,0.901,25.54,22.01,29.45,24.76,21.29,28.57,0,0,0,0,0,0,0.138,0,0.0446,0.39,0.6,0.4,37.1
727912800000,1993,1,1992,4,17,7,0.136,0.0442,0.0915,5723.61,37.6,37.6,34.07,1,1,1,224.3,207.7,239.4,151.3,134.7,73,73,73,0,0,0,0.326,0.305,0.351,151.3,134.7,166.4,990,990,990,964.5,964.4,964.6,25.5,25.4,25.6,0.102,0.0965,0.108,0.00861,0.0072,0.0099,0.00034,0.00028,0.00039,0.258,0.228,0.285,0.01,0.0089,0.011,25.2,25.08,25.33,0.939,0.932,0.944,0.971,0.97,0.973,0.911,0.904,0.919,35.1,31.19,38.64,34.07,30.26,37.6,0,0,0,0,0,0,0.189,0,0.0445,0.33,0.67,0.33,42.1
728517600000,1993,2,1992,5,18,7,0.161,0.0514,0.11,6909.9,46.79,46.79,41.13,1,1,1,266.5,245.2,290.6,181.5,160.2,85,85,85,0,-2.842e-14,2.842e-14,0.32,0.293,0.347,181.5,160.2,205.6,990,990,990,964.8,964.7,964.9,25.2,25.1,25.3,0.114,0.107,0.123,0.0112,0.00936,0.0132,0.00044,0.00037,0.00053,0.313,0.275,0.356,0.012,0.011,0.014,24.92,24.78,25.05,0.949,0.942,0.956,0.977,0.97,0.98,0.927,0.914,0.937,42.08,37.08,47.75,41.13,35.97,46.79,0,0,0,0,0,0,0.229,0,0.051,0.32,0.68,0.32,42.9
729122400000,1993,2,1992,5,19,7,0.203,0.0514,0.152,9172.21,63.27,63.27,54.6,2,1,1.7142857142857142,335.8,301.2,375.6,250.8,216.2,85,85,85,0,-2.842e-14,2.842e-14,0.254,0.226,0.282,250.8,216.2,290.6,990,990,990,965.1,964.9,965.3,24.9,24.7,25.1,0.139,0.126,0.153,0.0213,0.0141,0.0362,0.00086,0.00056,0.0015,0.314,0.253,0.395,0.013,0.01,0.016,24.61,24.39,24.73,0.939,0.925,0.959,0.973,0.97,0.98,0.914,0.898,0.94,35.74,26.66,52.71,34.18,25.86,48.2,0,0,0,0,0,0,0.303,0,0.051,0.25,0.75,0.25,45.2
729727200000,1993,2,1992,5,20,7,0.27,0.0514,0.218,13189.6,90.23,90.23,78.51,2,2,2,445.8,391.2,500.6,360.8,306.2,85,85,85,0,0,0,0.192,0.17,0.217,360.8,306.2,415.6,990,990,990,965.6,965.4,965.9,24.4,24.1,24.6,0.177,0.158,0.197,0.0693,0.0435,0.0951,0.0028,0.0018,0.0039,0.433,0.351,0.515,0.018,0.014,0.021,23.96,23.63,24.29,0.949,0.941,0.956,0.976,0.97,0.98,0.926,0.913,0.937,40.22,34.33,46.04,39.25,33.3,45.12,0,0,0,0,0,0,0.436,0,0.052,0.19,0.81,0.19,48.9
730332000000,1993,2,1992,5,21,7,0.352,0.0514,0.3,17459.7,116.9,116.9,103.9,3,2,2.5714285714285716,581.4,518.9,646.3,496.4,433.9,85,85,85,2.436e-14,0,5.684e-14,0.147,0.132,0.164,496.4,433.9,561.3,990,990,990,966.2,965.9,966.5,23.8,23.5,24.1,0.233,0.203,0.269,0.137,0.104,0.176,0.0057,0.0043,0.0075,0.579,0.53,0.64,0.024,0.022,0.027,23.21,22.87,23.52,0.952,0.946,0.958,0.976,0.97,0.98,0.929,0.917,0.939,42.96,35.66,51.78,41.47,34.59,48.2,0,0,0,0,0,0,0.577,0,0.052,0.15,0.85,0.15,49.6
730936800000,1993,3,1992,6,22,7,0.436,0.0647,0.371,21241.5,135.4,135.4,126.4,3,3,3,720.8,666.3,770.2,613.8,559.3,107,107,107,0,0,0,0.149,0.139,0.161,613.8,559.3,663.2,990,990,990,966.8,966.6,967,23.2,23,23.4,0.304,0.273,0.332,0.211,0.175,0.244,0.0091,0.0074,0.011,0.734,0.642,0.817,0.032,0.027,0.035,22.48,22.2,22.79,0.955,0.951,0.957,0.979,0.975,0.98,0.935,0.928,0.938,43.05,39.65,46.05,42.15,38.67,45.13,0,0,0,0,0,0,0.702,0,0.065,0.15,0.85,0.15,48.7
