datetime,Year,Month,WaterYear,WaterMonth,WaterWeek,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,14,3,0.0408,0.0189,0.0219,1354.18,19.36,19.36,18.81,1,1,1,157.6,154.8,160.2,84.6,81.77,73,73,73,9.474e-15,0,1.421e-14,0.464,0.456,0.472,84.6,81.77,87.24,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0788,0.0778,0.0797,0.00294,0.0027,0.00317,0.00012,0.00011,0.00012,0.138,0.133,0.143,0.0054,0.0052,0.0056,25.38,25.38,25.38,0.929,0.926,0.932,0.962,0.961,0.963,0.893,0.892,0.895,19.55,18.96,20.1,18.81,18.22,19.36,0,0,0,0,0,0,0.104,0,0.0189,0.46,0.54,0.46,33.2
726098400000,1993,1,1992,4,14,7,0.103,0.0442,0.0593,3627.61,23.05,23.05,21.59,1,1,1,171,163.8,177.5,98.02,90.79,73,73,73,0,-1.421e-14,1.421e-14,0.427,0.411,0.446,98.02,90.79,104.5,990,990,990,964.5,964.4,964.5,25.5,25.5,25.6,0.0835,0.081,0.0858,0.00408,0.00347,0.00463,0.00016,0.00014,0.00018,0.162,0.15,0.174,0.0064,0.0059,0.0068,25.38,25.38,25.38,0.915,0.912,0.921,0.968,0.965,0.97,0.885,0.883,0.889,22.31,20.82,23.76,21.59,20.09,23.05,0,0,0,0,0,0,0.12,0,0.0437,0.43,0.58,0.42,35.2
726703200000,1993,1,1992,4,15,7,0.112,0.0442,0.068,4191.01,26.68,26.68,24.95,1,1,1,185.4,178.8,192.5,112.4,105.8,73,73,73,-2.03e-15,-1.421e-14,1.421e-14,0.394,0.379,0.408,112.4,105.8,119.5,990,990,990,964.4,964.4,964.4,25.6,25.6,25.6,0.0886,0.0863,0.0911,0.0053,0.00475,0.00591,0.00021,0.00019,0.00023,0.188,0.176,0.201,0.0074,0.0069,0.0079,25.38,25.38,25.38,0.919,0.915,0.924,0.97,0.97,0.97,0.892,0.887,0.897,25.72,24.1,27.5,24.95,23.37,26.68,0,0,0,0,0,0,0.139,0,0.044,0.39,0.61,0.39,37.4
727308000000,1993,1,1992,4,16,7,0.129,0.0442,0.0846,5280.75,36.22,36.22,31.43,1,1,1,212.9,193.9,233.8,139.9,120.9,73,73,73,0,0,0,0.344,0.312,0.377,139.9,120.9,160.8,990,990,990,964.5,964.4,964.6,25.5,25.4,25.6,0.0983,0.0916,0.106,0.00764,0.00602,0.00942,0.0003,0.00024,0.00037,0.237,0.203,0.275,0.0093,0.0079,0.011,25.28,25.12,25.39,0.934,0.925,0.942,0.97,0.97,0.97,0.906,0.898,0.914,32.4,27.85,37.33,31.43,27.01,36.22,0,0,0,0,0,0,0.175,0,0.0444,0.34,0.66,0.34,40.9
727912800000,1993,1,1992,4,17,7,0.161,0.0442,0.117,7367.69,48.2,48.2,43.86,1,1,1,266.2,242.8,288.8,193.2,169.8,73,73,73,4.06e-15,0,2.842e-14,0.275,0.253,0.301,193.2,169.8,215.8,990,990,990,964.8,964.7,964.9,25.2,25.1,25.3,0.117,0.109,0.125,0.0122,0.0102,0.0141,0.00048,0.0004,0.00056,0.333,0.291,0.373,0.013,0.011,0.015,24.9,24.77,25.05,0.952,0.945,0.958,0.979,0.975,0.98,0.932,0.921,0.938,44.93,39.43,50.19,43.86,38.44,48.2,0,0,0,0,0,0,0.244,0,0.044,0.27,0.73,0.27,45.8
728517600000,1993,2,1992,5,18,7,0.2,0.0514,0.149,9056.08,62.29,62.29,53.91,2,1,1.7142857142857142,331.5,298.3,371.1,246.5,213.3,85,85,85,4.06e-15,-2.842e-14,2.842e-14,0.258,0.229,0.285,246.5,213.3,286.1,990,990,990,965.1,964.9,965.3,24.9,24.7,25.1,0.137,0.125,0.151,0.0202,0.0139,0.034,0.00081,0.00055,0.0014,0.308,0.248,0.386,0.012,0.0099,0.015,24.63,24.42,24.76,0.938,0.924,0.959,0.973,0.97,0.98,0.913,0.896,0.94,35.13,26.14,51.59,33.84,25.36,48.2,0,0,0,0,0,0,0.299,0,0.051,0.26,0.74,0.26,45.3
729122400000,1993,2,1992,5,19,7,0.272,0.0514,0.22,13295.2,93.91,93.91,79.14,2,2,2,448.9,387.7,519,363.9,302.7,85,85,85,0,0,0,0.191,0.164,0.219,363.9,302.7,434,990,990,990,965.6,965.3,965.9,24.4,24.1,24.7,0.178,0.157,0.203,0.0708,0.0419,0.104,0.0029,0.0017,0.0043,0.437,0.346,0.542,0.018,0.014,0.023,23.94,23.52,24.32,0.949,0.941,0.957,0.975,0.97,0.98,0.926,0.913,0.938,40.54,33.96,47.92,39.57,32.94,46.96,0,0,0,0,0,0,0.44,0,0.052,0.19,0.81,0.19,48.9
729727200000,1993,2,1992,5,20,7,0.388,0.0514,0.337,19438.2,134.3,134.3,115.7,3,2,2.857142857142857,641.9,547.1,738.6,556.9,462.1,85,85,85,0,0,0,0.134,0.115,0.155,556.9,462.1,653.6,990,990,990,966.5,966.1,966.9,23.5,23.1,23.9,0.266,0.213,0.321,0.174,0.117,0.238,0.0074,0.0049,0.01,0.649,0.525,0.795,0.028,0.022,0.034,22.89,22.35,23.35,0.953,0.945,0.957,0.976,0.97,0.98,0.93,0.917,0.938,42.04,35.43,50.66,40.86,34.37,48.2,0,0,0,0,0,0,0.643,0,0.051,0.13,0.87,0.13,50.1
730332000000,1993,2,1992,5,21,7,0.522,0.0514,0.471,25707.2,173.2,173.2,153,4,3,3.4285714285714284,863.9,770,981.1,778.9,685,85,85,85,0,0,0,0.099,0.0866,0.11,778.9,685,896.1,990,990,990,967.4,967,967.8,22.6,22.2,23,0.41,0.339,0.513,0.313,0.259,0.373,0.014,0.011,0.017,0.974,0.848,1.13,0.043,0.037,0.051,21.67,21.05,22.17,0.956,0.954,0.957,0.98,0.978,0.98,0.936,0.932,0.938,46.59,40.73,52.12,45.07,39.81,48.2,0,0,0,0,0,0,0.85,0,0.051,0.098,0.9,0.1,49.2
730936800000,1993,3,1992,6,22,7,0.689,0.078,0.609,31172.5,192.8,192.8,185.6,4,4,4,1139,1023,1253,1010,894.3,129,129,129,3.374,-1.137e-13,23.62,0.114,0.103,0.126,1007,894.3,1100,990,990,990,968.3,968,968.7,21.7,21.3,22,0.656,0.525,0.79,0.489,0.372,0.648,0.023,0.017,0.03,1.42,1.14,1.74,0.066,0.052,0.082,20.24,19.57,20.89,0.955,0.954,0.956,0.98,0.98,0.98,0.936,0.935,0.936,47.64,43.75,50.34,46.39,42.88,48.2,0,0,0,0,0,0,1.03,0,0.08,0.11,0.88,0.12,45.2
