datetime,Year,Month,WaterYear,WaterMonth,WaterWeek,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,14,3,0.0445,0.0189,0.0256,1564.26,22.26,22.26,21.73,1,1,1,171.8,169.3,174.2,98.76,96.3,73,73,73,0,-1.421e-14,1.421e-14,0.425,0.419,0.431,98.76,96.3,101.2,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0838,0.0829,0.0847,0.00414,0.00394,0.00435,0.00016,0.00015,0.00017,0.164,0.159,0.168,0.0064,0.0062,0.0066,25.38,25.38,25.38,0.913,0.911,0.915,0.968,0.967,0.969,0.884,0.883,0.885,22.44,21.93,22.96,21.73,21.21,22.26,0,0,0,0,0,0,0.121,0,0.0189,0.42,0.58,0.42,35.2
726098400000,1993,1,1992,4,14,7,0.113,0.0442,0.0692,4272.22,27.62,27.62,25.43,1,1,1,187.3,177.8,196.4,114.3,104.8,73,73,73,-2.03e-15,-1.421e-14,1.421e-14,0.39,0.372,0.411,114.3,104.8,123.4,990,990,990,964.4,964.4,964.4,25.6,25.6,25.6,0.0893,0.0859,0.0925,0.00547,0.00466,0.00624,0.00021,0.00018,0.00024,0.192,0.175,0.208,0.0075,0.0068,0.0081,25.38,25.38,25.38,0.921,0.914,0.927,0.97,0.97,0.97,0.893,0.887,0.899,26.22,23.84,28.48,25.43,23.12,27.62,0,0,0,0,0,0,0.141,0,0.0438,0.39,0.61,0.39,37.8
726703200000,1993,1,1992,4,15,7,0.125,0.0442,0.0813,5071.07,32.48,32.48,30.18,1,1,1,207.4,198.8,217.4,134.4,125.8,73,73,73,0,-1.421e-14,1.421e-14,0.352,0.336,0.367,134.4,125.8,144.4,990,990,990,964.4,964.4,964.5,25.6,25.5,25.6,0.0964,0.0934,0.0999,0.00717,0.00645,0.00803,0.00028,0.00025,0.00031,0.227,0.212,0.245,0.0089,0.0083,0.0096,25.33,25.25,25.39,0.932,0.929,0.936,0.97,0.97,0.97,0.904,0.901,0.908,31.12,29.09,33.49,30.18,28.22,32.48,0,0,0,0,0,0,0.168,0,0.0437,0.35,0.65,0.35,40.6
727308000000,1993,1,1992,4,16,7,0.145,0.0442,0.101,6359.59,43.2,43.2,37.85,1,1,1,240.2,219.9,262.5,167.2,146.9,73,73,73,4.06e-15,0,2.842e-14,0.305,0.278,0.332,167.2,146.9,189.5,990,990,990,964.6,964.5,964.8,25.4,25.2,25.5,0.108,0.101,0.116,0.00997,0.00824,0.0119,0.00039,0.00032,0.00047,0.286,0.25,0.326,0.011,0.0098,0.013,25.08,24.92,25.23,0.944,0.937,0.951,0.974,0.97,0.98,0.92,0.909,0.932,38.84,34.07,44.08,37.85,33.05,43.2,0,0,0,0,0,0,0.21,0,0.044,0.3,0.7,0.3,43.9
727912800000,1993,1,1992,4,17,7,0.178,0.0442,0.134,8257.12,53.4,53.4,49.15,2,1,1.4285714285714286,295,271.6,317.5,222,198.6,73,73,73,8.12e-15,0,2.842e-14,0.248,0.23,0.269,222,198.6,244.5,990,990,990,964.9,964.8,965,25.1,25,25.2,0.127,0.119,0.135,0.0146,0.0126,0.0165,0.00058,0.0005,0.00066,0.315,0.243,0.385,0.013,0.0097,0.015,24.8,24.73,24.87,0.943,0.923,0.959,0.976,0.97,0.98,0.92,0.895,0.94,39.43,25.83,51.71,38.06,25.05,48.2,0,0,0,0,0,0,0.273,0,0.044,0.25,0.75,0.25,46.4
728517600000,1993,2,1992,5,18,7,0.217,0.0514,0.166,10043.7,68.2,68.2,59.78,2,2,2,359.5,327.1,398.7,274.5,242.1,85,85,85,4.06e-15,0,2.842e-14,0.237,0.213,0.26,274.5,242.1,313.7,990,990,990,965.2,965,965.4,24.8,24.6,25,0.147,0.135,0.161,0.029,0.0163,0.0471,0.0012,0.00065,0.0019,0.304,0.258,0.362,0.012,0.01,0.015,24.5,24.24,24.71,0.934,0.927,0.943,0.97,0.97,0.97,0.906,0.899,0.914,30.82,27.18,35.15,29.89,26.36,34.1,0,0,0,0,0,0,0.332,0,0.051,0.24,0.76,0.24,46.3
729122400000,1993,2,1992,5,19,7,0.286,0.0514,0.235,14122.6,96.4,96.4,84.06,2,2,2,472.9,415.4,537.9,387.9,330.4,85,85,85,-8.12e-15,-5.684e-14,0,0.181,0.158,0.205,387.9,330.4,452.9,990,990,990,965.7,965.5,966,24.3,24,24.5,0.187,0.167,0.21,0.0821,0.0549,0.113,0.0034,0.0022,0.0047,0.473,0.387,0.571,0.02,0.016,0.024,23.8,23.41,24.14,0.952,0.945,0.958,0.977,0.97,0.98,0.931,0.917,0.939,43.08,36.97,49.8,42.03,35.86,48.2,0,0,0,0,0,0,0.467,0,0.051,0.18,0.82,0.18,49.4
729727200000,1993,2,1992,5,20,7,0.392,0.0514,0.341,19572.3,133.3,133.3,116.5,3,2,2.857142857142857,648.1,563.9,732.9,563.1,478.9,85,85,85,8.12e-15,0,5.684e-14,0.132,0.116,0.151,563.1,478.9,647.9,990,990,990,966.5,966.1,966.8,23.5,23.2,23.9,0.27,0.222,0.318,0.178,0.125,0.234,0.0076,0.0052,0.01,0.659,0.546,0.786,0.028,0.023,0.034,22.85,22.38,23.25,0.953,0.947,0.956,0.977,0.97,0.98,0.931,0.918,0.937,42.52,36.32,52.19,41.13,35.23,48.2,0,0,0,0,0,0,0.647,0,0.051,0.13,0.87,0.13,49.9
730332000000,1993,2,1992,5,21,7,0.505,0.0514,0.453,24867.4,164.2,164.2,148,4,3,3.2857142857142856,834.4,761,922.5,749.4,676,85,85,85,0,0,0,0.102,0.0921,0.112,749.4,676,837.5,990,990,990,967.2,966.9,967.6,22.8,22.4,23.1,0.385,0.334,0.459,0.297,0.253,0.344,0.013,0.011,0.015,0.935,0.833,1.03,0.041,0.036,0.046,21.83,21.38,22.22,0.956,0.954,0.957,0.98,0.977,0.98,0.937,0.932,0.938,47.15,40.56,52.34,45.5,39.64,48.2,0,0,0,0,0,0,0.822,0,0.052,0.1,0.9,0.1,49.2
730936800000,1993,3,1992,6,22,7,0.636,0.078,0.558,29481.9,188.6,188.6,175.5,4,4,4,1051,957.4,1143,922.5,828.4,129,129,129,1.624e-14,0,1.137e-13,0.123,0.113,0.135,922.5,828.4,1014,990,990,990,968.1,967.7,968.3,21.9,21.7,22.3,0.554,0.465,0.654,0.389,0.34,0.454,0.018,0.015,0.021,1.2,1.03,1.39,0.055,0.046,0.064,20.75,20.26,21.24,0.955,0.954,0.956,0.98,0.979,0.98,0.936,0.933,0.936,44.78,41.16,48.11,43.87,40.27,47.15,0,0,0,0,0,0,0.975,0,0.078,0.12,0.88,0.12,46.4
