datetime,Year,Month,WaterYear,WaterMonth,WaterWeek,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,14,3,0.0462,0.0189,0.0272,1670.03,23.92,23.92,23.19,1,1,1,178.1,175.1,181.1,105.1,102.1,73,73,73,9.474e-15,0,1.421e-14,0.41,0.403,0.417,105.1,102.1,108.1,990,990,990,964.4,964.4,964.4,25.6,25.6,25.6,0.086,0.085,0.0871,0.00468,0.00443,0.00494,0.00018,0.00017,0.00019,0.175,0.17,0.18,0.0069,0.0066,0.0071,25.38,25.38,25.38,0.914,0.912,0.916,0.97,0.97,0.97,0.887,0.885,0.889,23.91,23.17,24.65,23.19,22.48,23.92,0,0,0,0,0,0,0.129,0,0.019,0.41,0.59,0.41,36.1
726098400000,1993,1,1992,4,14,7,0.119,0.0442,0.0747,4642.09,29.86,29.86,27.63,1,1,1,196.5,186.3,206,123.5,113.3,73,73,73,0,-1.421e-14,1.421e-14,0.372,0.354,0.392,123.5,113.3,133,990,990,990,964.4,964.4,964.4,25.6,25.6,25.6,0.0925,0.0889,0.0959,0.00625,0.00538,0.00705,0.00024,0.00021,0.00028,0.208,0.19,0.225,0.0081,0.0074,0.0088,25.38,25.34,25.39,0.927,0.92,0.932,0.97,0.97,0.97,0.899,0.892,0.904,28.49,25.95,30.79,27.63,25.17,29.86,0,0,0,0,0,0,0.154,0,0.0443,0.37,0.63,0.37,39
726703200000,1993,1,1992,4,15,7,0.132,0.0442,0.0882,5509.37,35.17,35.17,32.79,1,1,1,218.8,209,229.2,145.8,136,73,73,73,0,0,0,0.334,0.318,0.349,145.8,136,156.2,990,990,990,964.5,964.5,964.6,25.5,25.4,25.5,0.1,0.0969,0.104,0.00814,0.00731,0.00903,0.00032,0.00029,0.00036,0.248,0.23,0.267,0.0097,0.009,0.01,25.24,25.16,25.32,0.937,0.933,0.941,0.97,0.97,0.97,0.909,0.905,0.913,33.81,31.49,36.26,32.79,30.55,35.17,0,0,0,0,0,0,0.182,0,0.0438,0.33,0.67,0.33,41.7
727308000000,1993,1,1992,4,16,7,0.152,0.0442,0.108,6827.7,45.68,45.68,40.64,1,1,1,252,231.7,273.2,179,158.7,73,73,73,4.06e-15,0,2.842e-14,0.291,0.267,0.315,179,158.7,200.2,990,990,990,964.7,964.6,964.8,25.3,25.2,25.4,0.112,0.105,0.12,0.011,0.00924,0.0128,0.00043,0.00036,0.00051,0.307,0.271,0.345,0.012,0.011,0.014,24.99,24.86,25.14,0.948,0.942,0.955,0.977,0.97,0.98,0.926,0.913,0.936,41.59,36.83,46.61,40.64,35.73,45.68,0,0,0,0,0,0,0.226,0,0.044,0.29,0.71,0.29,44.9
727912800000,1993,1,1992,4,17,7,0.184,0.0442,0.139,8501.16,54.57,54.57,50.6,2,1,1.5714285714285714,303.5,281.2,322.7,230.5,208.2,73,73,73,0,-2.842e-14,2.842e-14,0.241,0.226,0.26,230.5,208.2,249.7,990,990,990,964.9,964.8,965,25.1,25,25.2,0.13,0.122,0.137,0.0153,0.0134,0.017,0.00061,0.00053,0.00068,0.306,0.245,0.39,0.012,0.0098,0.016,24.77,24.72,24.83,0.94,0.924,0.959,0.974,0.97,0.98,0.916,0.896,0.94,37.09,26.08,52.35,35.58,25.3,48.2,0,0,0,0,0,0,0.281,0,0.045,0.24,0.76,0.24,46.2
728517600000,1993,2,1992,5,18,7,0.217,0.0514,0.166,10045,66.99,66.99,59.79,2,2,2,359.5,331.2,393,274.5,246.2,85,85,85,-4.06e-15,-2.842e-14,0,0.237,0.216,0.257,274.5,246.2,308,990,990,990,965.2,965.1,965.4,24.8,24.6,24.9,0.147,0.137,0.159,0.0288,0.0167,0.0444,0.0012,0.00067,0.0018,0.303,0.262,0.353,0.012,0.011,0.014,24.5,24.28,24.68,0.935,0.928,0.942,0.97,0.97,0.97,0.907,0.9,0.913,30.82,27.66,34.53,29.9,26.83,33.5,0,0,0,0,0,0,0.332,0,0.051,0.24,0.76,0.24,46.3
729122400000,1993,2,1992,5,19,7,0.276,0.0514,0.224,13552.3,92.18,92.18,80.67,2,2,2,455.8,407.5,510.3,370.8,322.5,85,85,85,0,0,0,0.188,0.167,0.209,370.8,322.5,425.3,990,990,990,965.7,965.4,965.9,24.3,24.1,24.6,0.181,0.164,0.2,0.074,0.0512,0.0997,0.003,0.0021,0.0041,0.448,0.375,0.529,0.018,0.015,0.022,23.9,23.57,24.19,0.951,0.944,0.957,0.976,0.97,0.98,0.928,0.916,0.938,41.3,36.11,47.03,40.33,35.03,46.09,0,0,0,0,0,0,0.448,0,0.052,0.19,0.81,0.19,49.1
729727200000,1993,2,1992,5,20,7,0.365,0.0514,0.314,18201.5,122.8,122.8,108.3,3,2,2.7142857142857144,603.7,533,675.2,518.7,448,85,85,85,8.12e-15,0,5.684e-14,0.142,0.126,0.159,518.7,448,590.2,990,990,990,966.3,966,966.6,23.7,23.4,24,0.245,0.208,0.285,0.15,0.11,0.195,0.0063,0.0046,0.0083,0.6,0.527,0.689,0.025,0.022,0.029,23.09,22.71,23.44,0.952,0.946,0.958,0.976,0.97,0.98,0.929,0.917,0.939,42.04,35.52,51.39,40.7,34.46,48.2,0,0,0,0,0,0,0.602,0,0.051,0.14,0.86,0.14,49.9
730332000000,1993,2,1992,5,21,7,0.466,0.0514,0.415,23240.1,144.6,144.6,138.3,3,3,3,770.4,699,840.2,685.4,614,85,85,85,0,0,0,0.111,0.101,0.122,685.4,614,755.2,990,990,990,967,966.7,967.3,23,22.7,23.3,0.34,0.299,0.384,0.259,0.211,0.305,0.011,0.0091,0.013,0.85,0.729,0.97,0.037,0.031,0.043,22.17,21.77,22.58,0.957,0.955,0.957,0.98,0.98,0.98,0.937,0.936,0.938,47.48,43.27,51.42,46.11,42.41,48.2,0,0,0,0,0,0,0.769,0,0.051,0.11,0.89,0.11,49.9
730936800000,1993,3,1992,6,22,7,0.572,0.078,0.494,26545,170.8,170.8,158,4,3,3.7142857142857144,945.9,866.3,1019,816.9,737.3,129,129,129,0,0,0,0.137,0.127,0.149,816.9,737.3,890,990,990,990,967.7,967.4,968,22.3,22,22.6,0.454,0.381,0.521,0.334,0.293,0.37,0.015,0.013,0.017,1.03,0.949,1.13,0.046,0.042,0.051,21.29,20.91,21.69,0.955,0.953,0.957,0.979,0.976,0.98,0.935,0.93,0.938,44.31,39.77,51.47,42.94,38.8,48.2,0,0,0,0,0,0,0.878,0,0.078,0.14,0.86,0.14,46.4
