date,waterYear,waterMonth,waterWeek,day,flowRiver,flowRiverPercentile,ewrFlowBandNumber,ewrFlowBand,eFlowChannelA,eFlowChannelC,eFlowChannelD,eFlowChannelE,eFlowChannelFG,eFlowTotal,eFlowProportion,availableGenerationFlow,availableGenerationFlowProportion,canalFlow,spillFlowTotal,spillFlowChannelA,spillFlowChannelC,spillFlowChannelD,spillFlowChannelE,spillFlowChannelFG,channelFlowA,channelFlowC,channelFlowD,channelFlowE,channelFlowFG,leftChannelFlow,headPondLevel,tailwaterLevel,grossHead,leftChannelHeadloss,canalHeadloss,canalHeadlossProportion,upstreamHeadloss,upstreamHeadlossProportion,units,headlossTurbine,totalHeadloss,headlossProportion,netHead,unitEfficiency,generatorEfficiency,totalEfficiency,unitPower,generatorPower,plantPower,energy
1993-01-01,1992,4,14,1,175.08,0.89,5,Dry,29,5,4,2,33,73,0.42,102.1,0.58,102.1,0,0,0,0,-2,2,29,5,4,0,35,140,990,964.4,25.6,0.085,0.00443,0.000173,0.0894,0.0035,1,0.0803,0.17,0.00664,25.4,0.912,0.97,0.885,23.2,22.5,22.5,539
1993-01-02,1992,4,14,2,178.08,0.89,5,Dry,29,5,4,2,33,73,0.41,105.1,0.59,105.1,0,0,0,0,-2,2,29,5,4,0,35,143,990,964.4,25.6,0.086,0.00468,0.000183,0.0907,0.00355,1,0.0844,0.175,0.00685,25.4,0.914,0.97,0.887,23.9,23.2,23.2,557
1993-01-03,1992,4,14,3,181.09,0.88,5,Dry,29,5,4,2,33,73,0.4,108.1,0.6,108.1,0,0,0,0,-2,2,29,5,4,0,35,146,990,964.4,25.6,0.0871,0.00494,0.000193,0.092,0.0036,1,0.0884,0.18,0.00706,25.4,0.916,0.97,0.889,24.7,23.9,23.9,574
1993-01-04,1992,4,14,4,186.29,0.87,5,Dry,29,5,4,2,33,73,0.39,113.3,0.61,113.3,0,0,0,0,-2,2,29,5,4,0,35,151,990,964.4,25.6,0.0889,0.00538,0.00021,0.0943,0.00369,1,0.0954,0.19,0.00742,25.4,0.92,0.97,0.892,25.9,25.2,25.2,604
1993-01-05,1992,4,14,5,190.94,0.85,5,Dry,29,5,4,2,33,73,0.38,117.9,0.62,117.9,0,0,0,0,-2,2,29,5,4,0,35,156,990,964.4,25.6,0.0906,0.00577,0.000226,0.0963,0.00377,1,0.102,0.198,0.00774,25.4,0.923,0.97,0.896,27.1,26.3,26.3,631
1993-01-06,1992,4,14,6,195.58,0.84,5,Dry,29,5,4,2,33,73,0.37,122.6,0.63,122.6,0,0,0,0,-2,2,29,5,4,0,35,161,990,964.4,25.6,0.0922,0.00617,0.000241,0.0984,0.00384,1,0.108,0.206,0.00806,25.4,0.927,0.97,0.899,28.3,27.4,27.4,658
1993-01-07,1992,4,15,7,196.95,0.84,5,Dry,29,5,4,2,33,73,0.37,124,0.63,124,0,0,0,0,-2,2,29,5,4,0,35,162,990,964.4,25.6,0.0927,0.00629,0.000246,0.099,0.00387,1,0.11,0.209,0.00816,25.4,0.928,0.97,0.9,28.6,27.8,27.8,666
1993-01-08,1992,4,15,8,197.77,0.83,5,Dry,29,5,4,2,33,73,0.37,124.8,0.63,124.8,0,0,0,0,-2,2,29,5,4,0,35,163,990,964.4,25.6,0.093,0.00636,0.000248,0.0993,0.00388,1,0.111,0.21,0.00822,25.4,0.928,0.97,0.9,28.8,28,28,671
1993-01-09,1992,4,15,9,201.87,0.82,5,Dry,29,5,4,2,33,73,0.36,128.9,0.64,128.9,0,0,0,0,-2,2,29,5,4,0,35,167,990,964.4,25.6,0.0944,0.0067,0.000262,0.101,0.00395,1,0.116,0.218,0.0085,25.4,0.93,0.97,0.902,29.8,28.9,28.9,694
1993-01-10,1992,4,15,10,205.98,0.81,5,Dry,29,5,4,2,33,73,0.35,133,0.65,133,0,0,0,0,-2,2,29,5,4,0,35,171,990,964.4,25.6,0.0959,0.00705,0.000276,0.103,0.00403,1,0.122,0.225,0.0088,25.3,0.932,0.97,0.904,30.8,29.9,29.9,717
