date,datetime,days,waterYear,waterWeek,flowMean,flowMin,flowMax,flowMedian,flowChange,volume,flowMeanVariance,flowMeanCalWeeklyExceedance
-1428019200000,1924-10-01T02:00:00.000+02:00,7,1924,1,100,100,100,100,0,60,-0.5951417004048583,1
-1427414400000,1924-10-08T02:00:00.000+02:00,7,1924,2,105,100,111,100,11,63,-0.5606694560669456,1
-1426809600000,1924-10-15T02:00:00.000+02:00,7,1924,3,113,111,122,111,11,68,-0.5150214592274678,0.99
-1426204800000,1924-10-22T02:00:00.000+02:00,7,1924,4,126,124,127,126,1,76,-0.46382978723404256,0.9797355371900827
-1425600000000,1924-10-29T02:00:00.000+02:00,7,1924,5,130,126,138,128,12,78,-0.4605809128630705,0.9794750656167979
-1424995200000,1924-11-05T02:00:00.000+02:00,7,1924,6,140,139,145,139,7,85,-0.4444444444444444,0.9774025974025974
-1424390400000,1924-11-12T02:00:00.000+02:00,7,1924,7,144,144,145,144,2,87,-0.4646840148698885,1
-1423785600000,1924-11-19T02:00:00.000+02:00,7,1924,8,165,157,175,166,18,100,-0.43686006825938567,0.99
-1423180800000,1924-11-26T02:00:00.000+02:00,7,1924,9,189,180,193,191,13,115,-0.42024539877300615,0.9891304347826088
-1422576000000,1924-12-03T02:00:00.000+02:00,7,1924,10,231,199,250,243,47,140,-0.37228260869565216,0.9572815533980582
-1421971200000,1924-12-10T02:00:00.000+02:00,7,1924,11,265,250,271,267,20,160,-0.35207823960880197,0.9464125560538116
-1421366400000,1924-12-17T02:00:00.000+02:00,7,1924,12,281,274,284,281,8,170,-0.381057268722467,0.9659744408945686
-1420761600000,1924-12-24T02:00:00.000+02:00,7,1924,13,326,284,377,326,94,197,-0.35952848722986247,0.9640550458715597
-1420156800000,1924-12-31T02:00:00.000+02:00,7,1924,14,502,418,563,517,77,303,-0.11619718309859155,0.54
-1419552000000,1925-01-07T02:00:00.000+02:00,7,1924,15,543,512,583,533,71,328,-0.1380952380952381,0.6097087378640776
-1418947200000,1925-01-14T02:00:00.000+02:00,7,1924,16,606,589,630,609,0,367,-0.1440677966101695,0.5209523809523808
-1418342400000,1925-01-21T02:00:00.000+02:00,7,1924,17,838,616,1132,761,410,507,0.01699029126213592,0.31907563025210073
-1417737600000,1925-01-28T02:00:00.000+02:00,7,1924,18,1135,1089,1217,1126,0,686,0.17616580310880828,0.15130111524163578
-1417132800000,1925-02-04T02:00:00.000+02:00,7,1924,19,1147,1128,1183,1142,24,694,0.008795074758135445,0.22553398058252436
-1416528000000,1925-02-11T02:00:00.000+02:00,7,1924,20,1146,1132,1172,1142,-40,693,-0.1136890951276102,0.31635761589403966
-1415923200000,1925-02-18T02:00:00.000+02:00,7,1924,21,1185,1132,1232,1208,100,717,-0.21936758893280633,0.40027027027027023
-1415318400000,1925-02-25T02:00:00.000+02:00,7,1924,22,1402,1356,1437,1400,37,848,-0.23135964912280702,0.4770758620689656
-1414713600000,1925-03-04T02:00:00.000+02:00,7,1924,23,1395,1384,1432,1384,16,844,-0.36705989110707804,0.5952768729641694
-1414108800000,1925-03-11T02:00:00.000+02:00,7,1924,24,1464,1437,1528,1447,91,885,-0.40800646987464617,0.6606591337099812
-1413504000000,1925-03-18T02:00:00.000+02:00,7,1924,25,1889,1560,2396,1860,836,1142,-0.3032091479158982,0.6312484700122398
-1412899200000,1925-03-25T02:00:00.000+02:00,7,1924,26,3185,2681,3452,3211,772,1926,0.08186141304347826,0.4028497409326425
-1412294400000,1925-04-01T02:00:00.000+02:00,7,1924,27,3343,3211,3441,3313,-230,2022,0.09248366013071896,0.4046107784431137
-1411689600000,1925-04-08T02:00:00.000+02:00,7,1924,28,3070,3004,3169,3080,-165,1857,0.008210180623973728,0.4655737704918035
-1411084800000,1925-04-15T02:00:00.000+02:00,7,1924,29,3109,3004,3313,3123,144,1880,0.045042016806722686,0.43171492204899775
-1410480000000,1925-04-22T02:00:00.000+02:00,7,1924,30,3277,3169,3405,3279,110,1982,0.14901823281907434,0.34975369458128097
-1409875200000,1925-04-29T02:00:00.000+02:00,7,1924,31,2947,2743,3211,2895,-442,1782,0.09962686567164179,0.34932705248990575
-1409270400000,1925-05-06T02:00:00.000+02:00,7,1924,32,2532,2335,2716,2543,-381,1531,0.0263477908390758,0.43793814432989686
-1408665600000,1925-05-13T02:00:00.000+02:00,7,1924,33,2175,2042,2294,2162,-252,1315,-0.028584189370254576,0.5310526315789474
-1408060800000,1925-05-20T02:00:00.000+02:00,7,1924,34,1881,1752,2004,1881,-253,1138,-0.05667001003009027,0.5643504531722054
-1407456000000,1925-05-27T02:00:00.000+02:00,7,1924,35,1618,1529,1726,1610,-197,979,-0.07224770642201835,0.5531152647975078
-1406851200000,1925-06-03T02:00:00.000+02:00,7,1924,36,1414,1328,1511,1392,-183,855,-0.057961359093937376,0.5414414414414415
-1406246400000,1925-06-10T02:00:00.000+02:00,7,1924,37,1191,1128,1291,1187,-163,720,-0.05998421468034728,0.531747572815534
-1405641600000,1925-06-17T02:00:00.000+02:00,7,1924,38,1076,1028,1126,1073,-98,651,0.013182674199623353,0.45
-1405036800000,1925-06-24T02:00:00.000+02:00,7,1924,39,928,835,1023,941,-188,562,0.049773755656108594,0.42
-1404432000000,1925-07-01T02:00:00.000+02:00,7,1924,40,728,637,819,728,-182,440,-0.018867924528301886,0.4252941176470588
-1403827200000,1925-07-08T02:00:00.000+02:00,7,1924,41,567,517,619,563,-102,343,-0.10284810126582279,0.5105084745762712
-1403222400000,1925-07-15T02:00:00.000+02:00,7,1924,42,460,427,495,459,-68,278,-0.16817359855334538,0.6609859154929578
-1402617600000,1925-07-22T02:00:00.000+02:00,7,1924,43,397,373,420,398,-47,240,-0.2012072434607646,0.75
-1402012800000,1925-07-29T02:00:00.000+02:00,7,1924,44,346,332,365,341,-33,209,-0.23620309050772628,0.8176595744680851
-1401408000000,1925-08-05T02:00:00.000+02:00,7,1924,45,307,287,326,306,-38,186,-0.2637889688249401,0.8801123595505619
-1400803200000,1925-08-12T02:00:00.000+02:00,7,1924,46,279,270,287,281,4,169,-0.27906976744186046,0.9108045977011494
-1400198400000,1925-08-19T02:00:00.000+02:00,7,1924,47,247,236,261,246,-25,149,-0.3157894736842105,0.9323404255319149
-1399593600000,1925-08-26T02:00:00.000+02:00,7,1924,48,233,229,236,235,-8,141,-0.3086053412462908,0.9369620253164557
-1398988800000,1925-09-02T02:00:00.000+02:00,7,1924,49,217,202,226,221,-24,131,-0.3111111111111111,0.9389189189189189
-1398384000000,1925-09-09T02:00:00.000+02:00,7,1924,50,201,200,201,201,0,122,-0.31864406779661014,0.9472222222222222
-1397779200000,1925-09-16T02:00:00.000+02:00,7,1924,51,199,195,201,199,-6,120,-0.2841726618705036,0.9353398058252427
-1397174400000,1925-09-23T02:00:00.000+02:00,7,1924,52,191,189,193,191,-4,115,-0.2737642585551331,0.9430232558139535
-1396569600000,1925-09-30T02:00:00.000+02:00,1,1924,53,189,189,189,189,0,16,-0.26171875,0
-1396483200000,1925-10-01T02:00:00.000+02:00,7,1925,1,184,175,189,186,-14,111,-0.2550607287449393,0.92
-1395878400000,1925-10-08T02:00:00.000+02:00,7,1925,2,172,169,175,171,-2,104,-0.2803347280334728,0.9224324324324324
-1395273600000,1925-10-15T02:00:00.000+02:00,7,1925,3,168,166,171,166,5,101,-0.27896995708154504,0.9045454545454545
-1394668800000,1925-10-22T02:00:00.000+02:00,7,1925,4,167,163,171,166,-8,101,-0.28936170212765955,0.9146666666666667
-1394064000000,1925-10-29T02:00:00.000+02:00,7,1925,5,162,159,166,163,3,98,-0.3278008298755187,0.942063492063492
-1393459200000,1925-11-05T02:00:00.000+02:00,7,1925,6,173,166,180,171,14,105,-0.3134920634920635,0.93
-1392854400000,1925-11-12T02:00:00.000+02:00,7,1925,7,188,180,195,189,15,114,-0.30111524163568776,0.9312359550561798
-1392249600000,1925-11-19T02:00:00.000+02:00,7,1925,8,211,195,240,200,45,128,-0.27986348122866894,0.8805714285714286
-1391644800000,1925-11-26T02:00:00.000+02:00,7,1925,9,267,257,287,267,14,161,-0.18098159509202455,0.7282608695652173
-1391040000000,1925-12-03T02:00:00.000+02:00,7,1925,10,280,270,302,276,32,169,-0.2391304347826087,0.7970588235294118
-1390435200000,1925-12-10T02:00:00.000+02:00,7,1925,11,316,306,329,317,23,191,-0.2273838630806846,0.7968085106382978
-1389830400000,1925-12-17T02:00:00.000+02:00,7,1925,12,345,332,360,338,29,209,-0.24008810572687225,0.831860465116279
-1389225600000,1925-12-24T02:00:00.000+02:00,7,1925,13,397,365,420,392,56,240,-0.2200392927308448,0.78
-1388620800000,1925-12-31T02:00:00.000+02:00,7,1925,14,430,422,440,431,18,260,-0.24295774647887325,0.8228
-1388016000000,1926-01-07T02:00:00.000+02:00,7,1925,15,461,443,470,467,27,279,-0.26825396825396824,0.8272727272727273
-1387411200000,1926-01-14T02:00:00.000+02:00,7,1925,16,491,477,505,495,28,297,-0.3064971751412429,0.8810204081632652
-1386806400000,1926-01-21T02:00:00.000+02:00,7,1925,17,543,517,564,542,34,329,-0.34101941747572817,0.8598765432098765
-1386201600000,1926-01-28T02:00:00.000+02:00,7,1925,18,576,564,589,572,25,348,-0.40310880829015544,0.87
-1385596800000,1926-02-04T02:00:00.000+02:00,7,1925,19,635,589,703,624,78,384,-0.4415127528583993,0.8696350364963504
-1384992000000,1926-02-11T02:00:00.000+02:00,7,1925,20,699,667,720,703,36,423,-0.4593967517401392,0.8695652173913043
-1384387200000,1926-02-18T02:00:00.000+02:00,7,1925,21,809,734,906,804,173,489,-0.4670619235836627,0.8094170403587445
-1383782400000,1926-02-25T02:00:00.000+02:00,7,1925,22,999,925,1128,971,203,604,-0.45230263157894735,0.7076119402985075
-1383177600000,1926-03-04T02:00:00.000+02:00,7,1925,23,1404,1183,1646,1414,463,849,-0.3629764065335753,0.5885906040268456
-1382572800000,1926-03-11T02:00:00.000+02:00,7,1925,24,1938,1746,2188,1902,442,1172,-0.21633643348160128,0.576086956521739
-1381968000000,1926-03-18T02:00:00.000+02:00,7,1925,25,3382,2335,4253,3639,1918,2046,0.24751014385835485,0.2812713936430318
-1381363200000,1926-03-25T02:00:00.000+02:00,7,1925,26,4449,4353,4501,4496,-32,2691,0.5112092391304348,0.19576939029448373
-1380758400000,1926-04-01T02:00:00.000+02:00,7,1925,27,4362,4305,4415,4385,80,2638,0.42549019607843136,0.18764705882352953
-1380153600000,1926-04-08T02:00:00.000+02:00,7,1925,28,4160,4027,4385,4111,-358,2516,0.36617405582922824,0.20937500000000012
-1379548800000,1926-04-15T02:00:00.000+02:00,7,1925,29,3812,3639,3971,3812,-331,2306,0.28134453781512603,0.2182068965517242
-1378944000000,1926-04-22T02:00:00.000+02:00,7,1925,30,3634,3600,3639,3639,-39,2198,0.27419354838709675,0.21669291338582705
-1378339200000,1926-04-29T02:00:00.000+02:00,7,1925,31,3423,3211,3573,3441,-362,2070,0.27723880597014927,0.2374757281553399
-1377734400000,1926-05-06T02:00:00.000+02:00,7,1925,32,2898,2671,3123,2915,-451,1753,0.17470612079448722,0.2911629686304514
-1377129600000,1926-05-13T02:00:00.000+02:00,7,1925,33,2432,2261,2592,2450,-331,1471,0.08619919606967397,0.3496598639455782
-1376524800000,1926-05-20T02:00:00.000+02:00,7,1925,34,2090,1953,2232,2095,-279,1264,0.048144433299899696,0.4531322505800465
-1375920000000,1926-05-27T02:00:00.000+02:00,7,1925,35,1740,1610,1881,1726,-272,1052,-0.0022935779816513763,0.510328947368421
-1375315200000,1926-06-03T02:00:00.000+02:00,7,1925,36,1463,1341,1589,1466,-248,885,-0.02531645569620253,0.5118784530386739
-1374710400000,1926-06-10T02:00:00.000+02:00,7,1925,37,1217,1132,1328,1200,-195,736,-0.03946329913180742,0.5
-1374105600000,1926-06-17T02:00:00.000+02:00,7,1925,38,1075,1028,1117,1073,-89,650,0.01224105461393597,0.46320754716981144
-1373500800000,1926-06-24T02:00:00.000+02:00,7,1925,39,904,819,989,905,-170,547,0.02262443438914027,0.44722222222222224
-1372896000000,1926-07-01T02:00:00.000+02:00,7,1925,40,716,660,779,712,-119,433,-0.03504043126684636,0.45
-1372291200000,1926-07-08T02:00:00.000+02:00,7,1925,41,587,551,637,583,-86,355,-0.07120253164556962,0.46856763925729444
-1371686400000,1926-07-15T02:00:00.000+02:00,7,1925,42,501,467,542,495,-75,303,-0.09403254972875226,0.4898657718120806
-1371081600000,1926-07-22T02:00:00.000+02:00,7,1925,43,450,435,463,453,-27,272,-0.09456740442655935,0.526984126984127
-1370476800000,1926-07-29T02:00:00.000+02:00,7,1925,44,407,389,427,403,-37,246,-0.10154525386313466,0.58
-1369872000000,1926-08-05T02:00:00.000+02:00,7,1925,45,367,350,387,370,-36,222,-0.11990407673860912,0.6197058823529412
-1369267200000,1926-08-12T02:00:00.000+02:00,7,1925,46,334,324,341,335,-17,202,-0.13695090439276486,0.6847826086956522
-1368662400000,1926-08-19T02:00:00.000+02:00,7,1925,47,312,299,324,312,-24,189,-0.13573407202216067,0.68
-1368057600000,1926-08-26T02:00:00.000+02:00,7,1925,48,281,271,295,281,-23,170,-0.1661721068249258,0.74
-1367452800000,1926-09-02T02:00:00.000+02:00,7,1925,49,261,250,267,264,-17,158,-0.17142857142857143,0.7616
-1366848000000,1926-09-09T02:00:00.000+02:00,7,1925,50,239,231,250,236,-18,145,-0.18983050847457628,0.7808108108108108
-1366243200000,1926-09-16T02:00:00.000+02:00,7,1925,51,225,221,229,226,-9,136,-0.1906474820143885,0.79
-1365638400000,1926-09-23T02:00:00.000+02:00,7,1925,52,213,201,221,215,-19,129,-0.19011406844106463,0.8008771929824562
-1365033600000,1926-09-30T02:00:00.000+02:00,1,1925,53,201,201,201,201,0,17,-0.21484375,0
-1364947200000,1926-10-01T02:00:00.000+02:00,7,1926,1,200,199,200,200,-1,121,-0.1902834008097166,0.79
-1364342400000,1926-10-08T02:00:00.000+02:00,7,1926,2,198,195,201,199,2,120,-0.17154811715481172,0.770952380952381
-1363737600000,1926-10-15T02:00:00.000+02:00,7,1926,3,201,199,201,201,-2,121,-0.13733905579399142,0.65
-1363132800000,1926-10-22T02:00:00.000+02:00,7,1926,4,196,195,199,195,0,119,-0.16595744680851063,0.72
-1362528000000,1926-10-29T02:00:00.000+02:00,7,1926,5,200,199,200,200,0,121,-0.17012448132780084,0.69
-1361923200000,1926-11-05T02:00:00.000+02:00,7,1926,6,204,201,209,201,-8,124,-0.19047619047619047,0.74
-1361318400000,1926-11-12T02:00:00.000+02:00,7,1926,7,202,201,202,201,0,122,-0.24907063197026022,0.83
-1360713600000,1926-11-19T02:00:00.000+02:00,7,1926,8,220,201,257,212,56,133,-0.24914675767918087,0.8382051282051282
-1360108800000,1926-11-26T02:00:00.000+02:00,7,1926,9,282,261,320,274,59,170,-0.13496932515337423,0.6515624999999999
-1359504000000,1926-12-03T02:00:00.000+02:00,7,1926,10,355,329,373,354,44,214,-0.035326086956521736,0.48874999999999996
-1358899200000,1926-12-10T02:00:00.000+02:00,7,1926,11,394,373,420,389,47,238,-0.03667481662591687,0.48960784313725486
-1358294400000,1926-12-17T02:00:00.000+02:00,7,1926,12,437,420,456,435,35,264,-0.037444933920704845,0.45737704918032795
-1357689600000,1926-12-24T02:00:00.000+02:00,7,1926,13,537,459,609,556,119,325,0.0550098231827112,0.3433962264150945
-1357084800000,1926-12-31T02:00:00.000+02:00,7,1926,14,561,551,563,563,12,339,-0.01232394366197183,0.4005813953488372
-1356480000000,1927-01-07T02:00:00.000+02:00,7,1926,15,566,563,572,563,9,342,-0.10158730158730159,0.5206557377049179
-1355875200000,1927-01-14T02:00:00.000+02:00,7,1926,16,588,572,616,589,44,356,-0.1694915254237288,0.62
-1355270400000,1927-01-21T02:00:00.000+02:00,7,1926,17,734,685,779,720,95,444,-0.10922330097087378,0.4437759336099585
-1354665600000,1927-01-28T02:00:00.000+02:00,7,1926,18,901,804,998,892,194,545,-0.06632124352331606,0.33559440559440545
-1354060800000,1927-02-04T02:00:00.000+02:00,7,1926,19,1070,1025,1117,1066,92,647,-0.058927000879507474,0.2845859872611463
-1353456000000,1927-02-11T02:00:00.000+02:00,7,1926,20,1180,1128,1246,1183,118,714,-0.08739365815931942,0.28846846846846846
-1352851200000,1927-02-18T02:00:00.000+02:00,7,1926,21,1381,1297,1466,1384,169,835,-0.09025032938076416,0.31833836858006037
-1352246400000,1927-02-25T02:00:00.000+02:00,7,1926,22,1481,1455,1511,1466,45,896,-0.18804824561403508,0.44332386363636367
-1351641600000,1927-03-04T02:00:00.000+02:00,7,1926,23,1531,1511,1551,1529,40,926,-0.30535390199637025,0.5503329633740289
-1351036800000,1927-03-11T02:00:00.000+02:00,7,1926,24,1621,1560,1678,1617,118,980,-0.34452082490901736,0.6303659268146371
-1350432000000,1927-03-18T02:00:00.000+02:00,7,1926,25,1824,1726,1983,1802,257,1103,-0.3271855403909996,0.6423353293413173
-1349827200000,1927-03-25T02:00:00.000+02:00,7,1926,26,2295,2020,2646,2276,626,1388,-0.22044836956521738,0.6024630541871921
-1349222400000,1927-04-01T02:00:00.000+02:00,7,1926,27,3127,2803,3313,3211,448,1891,0.021895424836601306,0.43986547085201794
-1348617600000,1927-04-08T02:00:00.000+02:00,7,1926,28,3107,3004,3211,3113,-207,1879,0.020361247947454843,0.43
-1348012800000,1927-04-15T02:00:00.000+02:00,7,1926,29,2793,2646,2943,2782,-297,1689,-0.0611764705882353,0.5775469412477287
-1347408000000,1927-04-22T02:00:00.000+02:00,7,1926,30,2478,2396,2592,2467,-196,1499,-0.13113604488078542,0.6194173602853745
-1346803200000,1927-04-29T02:00:00.000+02:00,7,1926,31,2376,2364,2396,2364,-32,1437,-0.11343283582089553,0.6193995381062356
-1346198400000,1927-05-06T02:00:00.000+02:00,7,1926,32,2396,2396,2396,2396,0,1449,-0.028779894608836645,0.5325337837837838
-1345593600000,1927-05-13T02:00:00.000+02:00,7,1926,33,2361,2327,2396,2364,-68,1428,0.05448861098704779,0.4028000000000002
-1344988800000,1927-05-20T02:00:00.000+02:00,7,1926,34,2255,2155,2302,2261,-146,1364,0.13089267803410232,0.33893401015228414
-1344384000000,1927-05-27T02:00:00.000+02:00,7,1926,35,1946,1808,2102,1953,-294,1177,0.1158256880733945,0.3816756756756757
-1343779200000,1927-06-03T02:00:00.000+02:00,7,1926,36,1649,1466,1802,1660,-335,997,0.09860093271152565,0.3919354838709677
-1343174400000,1927-06-10T02:00:00.000+02:00,7,1926,37,1290,1167,1400,1311,-233,780,0.018153117600631413,0.44276595744680847
-1342569600000,1927-06-17T02:00:00.000+02:00,7,1926,38,1076,1023,1132,1073,-110,651,0.013182674199623353,0.45
-1341964800000,1927-06-24T02:00:00.000+02:00,7,1926,39,854,752,971,847,-220,517,-0.033936651583710405,0.48
-1341360000000,1927-07-01T02:00:00.000+02:00,7,1926,40,662,589,734,660,-145,400,-0.1078167115902965,0.5237086092715232
-1340755200000,1927-07-08T02:00:00.000+02:00,7,1926,41,540,512,564,542,-52,327,-0.14556962025316456,0.5743749999999996
-1340150400000,1927-07-15T02:00:00.000+02:00,7,1926,42,468,446,495,470,-49,283,-0.15370705244122965,0.6197777777777776
-1339545600000,1927-07-22T02:00:00.000+02:00,7,1926,43,423,408,440,420,-32,256,-0.1488933601609658,0.641304347826087
-1338940800000,1927-07-29T02:00:00.000+02:00,7,1926,44,383,365,403,381,-38,232,-0.1545253863134658,0.7048387096774194
-1338336000000,1927-08-05T02:00:00.000+02:00,7,1926,45,342,324,360,341,-37,207,-0.17985611510791366,0.7391304347826089
-1337731200000,1927-08-12T02:00:00.000+02:00,7,1926,46,308,302,317,309,-14,186,-0.2041343669250646,0.8117910447761195
-1337126400000,1927-08-19T02:00:00.000+02:00,7,1926,47,287,281,299,284,-18,174,-0.20498614958448755,0.8020408163265306
-1336521600000,1927-08-26T02:00:00.000+02:00,7,1926,48,266,259,274,267,-15,161,-0.21068249258160238,0.8152173913043479
-1335916800000,1927-09-02T02:00:00.000+02:00,7,1926,49,243,235,257,243,-22,147,-0.22857142857142856,0.84
-1335312000000,1927-09-09T02:00:00.000+02:00,7,1926,50,223,215,231,225,-17,135,-0.2440677966101695,0.9
-1334707200000,1927-09-16T02:00:00.000+02:00,7,1926,51,206,201,212,207,-11,125,-0.2589928057553957,0.91
-1334102400000,1927-09-23T02:00:00.000+02:00,7,1926,52,197,193,200,195,-7,119,-0.2509505703422053,0.91
-1333497600000,1927-09-30T02:00:00.000+02:00,1,1926,53,193,193,193,193,0,17,-0.24609375,0
-1333411200000,1927-10-01T02:00:00.000+02:00,7,1927,1,187,183,191,186,-9,113,-0.242914979757085,0.87
-1332806400000,1927-10-08T02:00:00.000+02:00,7,1927,2,185,180,193,183,10,112,-0.22594142259414227,0.8802222222222222
-1332201600000,1927-10-15T02:00:00.000+02:00,7,1927,3,189,186,193,189,-7,114,-0.1888412017167382,0.858695652173913
-1331596800000,1927-10-22T02:00:00.000+02:00,7,1927,4,187,183,193,186,7,113,-0.20425531914893616,0.8234146341463414
-1330992000000,1927-10-29T02:00:00.000+02:00,7,1927,5,200,193,212,199,19,121,-0.17012448132780084,0.69
-1330387200000,1927-11-05T02:00:00.000+02:00,7,1927,6,239,222,250,243,28,144,-0.051587301587301584,0.5
-1329782400000,1927-11-12T02:00:00.000+02:00,7,1927,7,249,246,257,250,-10,151,-0.07434944237918216,0.58
-1329177600000,1927-11-19T02:00:00.000+02:00,7,1927,8,257,246,264,259,18,155,-0.12286689419795221,0.6
-1328572800000,1927-11-26T02:00:00.000+02:00,7,1927,9,273,264,284,270,20,165,-0.16257668711656442,0.6869620253164557
-1327968000000,1927-12-03T02:00:00.000+02:00,7,1927,10,274,270,281,271,0,166,-0.2554347826086957,0.82
-1327363200000,1927-12-10T02:00:00.000+02:00,7,1927,11,320,281,387,312,105,193,-0.2176039119804401,0.7820930232558139
-1326758400000,1927-12-17T02:00:00.000+02:00,7,1927,12,413,403,420,414,17,250,-0.09030837004405286,0.58
-1326153600000,1927-12-24T02:00:00.000+02:00,7,1927,13,446,422,463,453,40,270,-0.1237721021611002,0.6
-1325548800000,1927-12-31T02:00:00.000+02:00,7,1927,14,499,467,538,495,71,302,-0.12147887323943662,0.5569767441860466
-1324944000000,1928-01-07T02:00:00.000+02:00,7,1927,15,579,556,589,583,33,350,-0.08095238095238096,0.4754285714285714
-1324339200000,1928-01-14T02:00:00.000+02:00,7,1927,16,608,589,630,609,41,368,-0.14124293785310735,0.5
-1323734400000,1928-01-21T02:00:00.000+02:00,7,1927,17,663,648,682,667,35,401,-0.1953883495145631,0.5997737556561086
-1323129600000,1928-01-28T02:00:00.000+02:00,7,1927,18,710,692,720,712,28,429,-0.26424870466321243,0.6318518518518518
-1322524800000,1928-02-04T02:00:00.000+02:00,7,1927,19,743,734,761,740,27,449,-0.3465259454705365,0.6781818181818181
-1321920000000,1928-02-11T02:00:00.000+02:00,7,1927,20,790,761,818,779,57,478,-0.3890177880897138,0.729223300970874
-1321315200000,1928-02-18T02:00:00.000+02:00,7,1927,21,876,825,925,877,99,530,-0.42292490118577075,0.7173913043478258
-1320710400000,1928-02-25T02:00:00.000+02:00,7,1927,22,1034,947,1128,1043,181,625,-0.4331140350877193,0.6654154727793696
-1320105600000,1928-03-03T02:00:00.000+02:00,7,1927,23,1339,1151,1560,1328,408,810,-0.39246823956442833,0.6194435612082672
-1319500800000,1928-03-10T02:00:00.000+02:00,7,1927,24,1869,1678,2020,1872,342,1130,-0.24423776789324708,0.6059701492537314
-1318896000000,1928-03-17T02:00:00.000+02:00,7,1927,25,2137,2067,2155,2155,88,1292,-0.2117299889339727,0.6082901554404145
-1318291200000,1928-03-24T02:00:00.000+02:00,7,1927,26,2189,2162,2217,2188,56,1324,-0.2564538043478261,0.6305714285714281
-1317686400000,1928-03-31T02:00:00.000+02:00,7,1927,27,2217,2217,2217,2217,0,1341,-0.2754901960784314,0.6761111111111111
-1317081600000,1928-04-07T02:00:00.000+02:00,7,1927,28,2175,2155,2188,2188,-33,1315,-0.2857142857142857,0.7160302909525708
-1316476800000,1928-04-14T02:00:00.000+02:00,7,1927,29,2184,2162,2188,2188,26,1321,-0.26588235294117646,0.7193719469644103
-1315872000000,1928-04-21T02:00:00.000+02:00,7,1927,30,2202,2188,2217,2195,30,1331,-0.22791023842917252,0.7177113402061855
-1315267200000,1928-04-28T02:00:00.000+02:00,7,1927,31,2256,2222,2261,2261,39,1364,-0.1582089552238806,0.643167701863354
-1314662400000,1928-05-05T02:00:00.000+02:00,7,1927,32,2226,2188,2261,2217,-73,1346,-0.0976895014187272,0.5980697384806974
-1314057600000,1928-05-12T02:00:00.000+02:00,7,1927,33,2072,1972,2162,2067,-190,1253,-0.07458686913800804,0.5580564784053156
-1313452800000,1928-05-19T02:00:00.000+02:00,7,1927,34,1807,1694,1953,1768,-259,1093,-0.09378134403209629,0.5884444444444444
-1312848000000,1928-05-26T02:00:00.000+02:00,7,1927,35,1536,1437,1646,1529,-209,929,-0.11926605504587157,0.5793525179856115
-1312243200000,1928-06-02T02:00:00.000+02:00,7,1927,36,1285,1187,1392,1291,-205,777,-0.14390406395736177,0.599113924050633
-1311638400000,1928-06-09T02:00:00.000+02:00,7,1927,37,1096,1028,1172,1086,-144,663,-0.13496448303078137,0.6333333333333333
-1311033600000,1928-06-16T02:00:00.000+02:00,7,1927,38,896,779,1023,906,-243,542,-0.15630885122410546,0.6452941176470588
-1310428800000,1928-06-23T02:00:00.000+02:00,7,1927,39,672,589,761,660,-171,406,-0.2398190045248869,0.7065217391304345
-1309824000000,1928-06-30T02:00:00.000+02:00,7,1927,40,539,495,583,542,-88,326,-0.27358490566037735,0.75
-1309219200000,1928-07-07T02:00:00.000+02:00,7,1927,41,458,435,486,456,-51,277,-0.27531645569620256,0.781904761904762
-1308614400000,1928-07-14T02:00:00.000+02:00,7,1927,42,409,389,427,414,-37,247,-0.2603978300180832,0.8226794258373206
-1308009600000,1928-07-21T02:00:00.000+02:00,7,1927,43,369,354,381,370,-27,223,-0.2575452716297787,0.8472972972972973
-1307404800000,1928-07-28T02:00:00.000+02:00,7,1927,44,335,324,347,335,-23,202,-0.26048565121412803,0.8697777777777778
-1306800000000,1928-08-04T02:00:00.000+02:00,7,1927,45,310,302,324,309,-21,188,-0.2565947242206235,0.8598039215686274
-1306195200000,1928-08-11T02:00:00.000+02:00,7,1927,46,290,281,302,287,-21,175,-0.25064599483204136,0.8598360655737705
-1305590400000,1928-08-18T02:00:00.000+02:00,7,1927,47,268,261,274,267,-12,162,-0.25761772853185594,0.891304347826087
-1304985600000,1928-08-25T02:00:00.000+02:00,7,1927,48,250,243,259,250,-16,151,-0.258160237388724,0.9005263157894737
-1304380800000,1928-09-01T02:00:00.000+02:00,7,1927,49,237,235,243,236,-9,144,-0.24761904761904763,0.87
-1303776000000,1928-09-08T02:00:00.000+02:00,7,1927,50,227,222,231,226,-9,137,-0.2305084745762712,0.83
-1303171200000,1928-09-15T02:00:00.000+02:00,7,1927,51,240,222,250,243,28,145,-0.1366906474820144,0.67
-1302566400000,1928-09-22T02:00:00.000+02:00,7,1927,52,262,259,264,261,-3,158,-0.0038022813688212928,0.45
-1301961600000,1928-09-29T02:00:00.000+02:00,2,1927,53,257,257,257,257,0,44,0.00390625,0
-1301788800000,1928-10-01T02:00:00.000+02:00,7,1928,1,260,257,264,259,2,157,0.05263157894736842,0.37
-1301184000000,1928-10-08T02:00:00.000+02:00,7,1928,2,261,257,264,261,-2,158,0.09205020920502092,0.34
-1300579200000,1928-10-15T02:00:00.000+02:00,7,1928,3,248,229,257,250,-28,150,0.06437768240343347,0.35888888888888887
-1299974400000,1928-10-22T02:00:00.000+02:00,7,1928,4,226,222,229,226,-2,137,-0.03829787234042553,0.4782608695652174
