date,waterYear,waterMonth,waterWeek,day,flowRiver,flowRiverPercentile,ewrFlowBandNumber,ewrFlowBand,eFlowChannelA,eFlowChannelC,eFlowChannelD,eFlowChannelE,eFlowChannelFG,eFlowTotal,eFlowProportion,availableGenerationFlow,availableGenerationFlowProportion,canalFlow,spillFlowTotal,spillFlowChannelA,spillFlowChannelC,spillFlowChannelD,spillFlowChannelE,spillFlowChannelFG,channelFlowA,channelFlowC,channelFlowD,channelFlowE,channelFlowFG,leftChannelFlow,headPondLevel,tailwaterLevel,grossHead,leftChannelHeadloss,canalHeadloss,canalHeadlossProportion,upstreamHeadloss,upstreamHeadlossProportion,units,headlossTurbine,totalHeadloss,headlossProportion,netHead,unitEfficiency,generatorEfficiency,totalEfficiency,unitPower,generatorPower,plantPower,energy
1993-01-01,1992,4,14,1,91.48,0.84,5,Dry,29,5,4,2,33,73,0.8,18.48,0.2,0,18,4,1,1,-1,13,33,6,5,1,46,44,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-02,1992,4,14,2,94.49,0.83,5,Dry,29,5,4,2,33,73,0.77,21.49,0.23,0,21,5,1,1,-1,15,34,6,5,1,48,45,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-03,1992,4,14,3,95.86,0.83,5,Dry,29,5,4,2,33,73,0.76,22.86,0.24,0,23,5,1,1,-1,17,34,6,5,1,50,45,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-04,1992,4,14,4,99.96,0.81,5,Dry,29,5,4,2,33,73,0.73,26.96,0.27,0,27,6,1,1,-1,20,35,6,5,1,53,46,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-05,1992,4,14,5,104.06,0.79,5,Dry,29,5,4,2,33,73,0.7,31.06,0.3,0,31,7,1,1,-1,23,36,6,5,1,56,47,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-06,1992,4,14,6,107.62,0.78,5,Dry,29,5,4,2,33,73,0.68,34.62,0.32,0,35,8,1,1,-1,26,37,6,5,1,59,48,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-07,1992,4,15,7,107.89,0.78,5,Dry,29,5,4,2,33,73,0.68,34.89,0.32,0,35,8,1,1,-1,26,37,6,5,1,59,48,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-08,1992,4,15,8,105.98,0.79,5,Dry,29,5,4,2,33,73,0.69,32.98,0.31,0,33,7,1,1,-1,25,36,6,5,1,58,47,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-09,1992,4,15,9,107.89,0.78,5,Dry,29,5,4,2,33,73,0.68,34.89,0.32,0,35,8,1,1,-1,26,37,6,5,1,59,48,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-10,1992,4,15,10,109.8,0.77,5,Dry,29,5,4,2,33,73,0.67,36.8,0.34,0,37,8,1,1,-1,28,37,6,5,1,61,48,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-11,1992,4,15,11,108.98,0.77,5,Dry,29,5,4,2,33,73,0.67,35.98,0.33,0,36,8,1,1,-1,27,37,6,5,1,60,48,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-12,1992,4,15,12,107.62,0.78,5,Dry,29,5,4,2,33,73,0.68,34.62,0.32,0,35,8,1,1,-1,26,37,6,5,1,59,48,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-13,1992,4,15,13,108.44,0.78,5,Dry,29,5,4,2,33,73,0.67,35.44,0.33,0,35,8,1,1,-1,26,37,6,5,1,59,48,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-14,1992,4,16,14,110.9,0.77,5,Dry,29,5,4,2,33,73,0.66,37.9,0.34,0,38,9,1,1,-1,28,38,6,5,1,61,49,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-15,1992,4,16,15,110.08,0.77,5,Dry,29,5,4,2,33,73,0.66,37.08,0.34,0,37,8,1,1,-1,28,37,6,5,1,61,48,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-16,1992,4,16,16,108.16,0.78,5,Dry,29,5,4,2,33,73,0.68,35.16,0.33,0,35,8,1,1,-1,26,37,6,5,1,59,48,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-17,1992,4,16,17,107.89,0.78,5,Dry,29,5,4,2,33,73,0.68,34.89,0.32,0,35,8,1,1,-1,26,37,6,5,1,59,48,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-18,1992,4,16,18,106.52,0.78,5,Dry,29,5,4,2,33,73,0.69,33.52,0.32,0,34,8,1,1,-1,25,37,6,5,1,58,48,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-19,1992,4,16,19,108.44,0.78,5,Dry,29,5,4,2,33,73,0.67,35.44,0.33,0,35,8,1,1,-1,26,37,6,5,1,59,48,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-20,1992,4,16,20,113.08,0.76,5,Dry,29,5,4,2,33,73,0.65,40.08,0.35,0,40,9,1,1,-1,30,38,6,5,1,63,49,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-21,1992,4,17,21,115.55,0.75,5,Dry,29,5,4,2,33,73,0.63,42.55,0.37,0,43,10,1,1,-1,32,39,6,5,1,65,50,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-22,1992,4,17,22,115.27,0.75,5,Dry,29,5,4,2,33,73,0.63,42.27,0.37,0,42,9,1,1,-1,32,38,6,5,1,65,49,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-23,1992,4,17,23,117.19,0.74,5,Dry,29,5,4,2,33,73,0.62,44.19,0.38,0,44,10,1,1,-1,33,39,6,5,1,66,50,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-24,1992,4,17,24,122.38,0.72,5,Dry,29,5,4,2,33,73,0.6,49.38,0.4,0,49,11,1,1,-1,37,40,6,5,1,70,51,990,964.5,25.5,0.0708,0,0,0.0708,0.00278,0,0,0.0708,0.00278,25.4,0,0,0,0,0,0,0
1993-01-25,1992,4,17,25,127.03,0.7,5,Dry,29,5,4,2,33,73,0.57,54.03,0.42,54.03,0,0,0,0,-2,2,29,5,4,0,35,92,990,964.5,25.5,0.0708,0.000343,0.0000134,0.0712,0.00279,1,0.0154,0.0866,0.0034,25.4,0,0,0,0,0,0,0
1993-01-26,1992,4,17,26,130.58,0.69,5,Dry,29,5,4,2,33,73,0.56,57.58,0.44,57.58,0,0,0,0,-2,2,29,5,4,0,35,95.6,990,964.5,25.5,0.0708,0.000644,0.0000253,0.0715,0.0028,1,0.0202,0.0917,0.0036,25.4,0,0,0,0,0,0,0
1993-01-27,1992,4,17,27,134.69,0.67,5,Dry,29,5,4,2,33,73,0.54,61.69,0.46,61.69,0,0,0,0,-2,2,29,5,4,0,35,99.7,990,964.5,25.5,0.0708,0.000994,0.000039,0.0718,0.00282,1,0.0258,0.0976,0.00383,25.4,0,0,0,0,0,0,0
1993-01-28,1992,4,18,28,137.69,0.66,5,Dry,29,5,4,2,33,73,0.53,64.69,0.47,64.69,0,0,0,0,-2,2,29,5,4,0,35,103,990,964.5,25.5,0.0718,0.00125,0.000049,0.073,0.00286,1,0.0298,0.103,0.00403,25.4,0.884,0.96,0.848,14.2,13.7,13.7,328
1993-01-29,1992,4,18,29,139.06,0.65,5,Dry,29,5,4,2,33,73,0.53,66.06,0.47,66.06,0,0,0,0,-2,2,29,5,4,0,35,104,990,964.5,25.5,0.0723,0.00137,0.0000535,0.0736,0.00289,1,0.0317,0.105,0.00413,25.4,0.891,0.96,0.856,14.7,14.1,14.1,338
1993-01-30,1992,4,18,30,140.43,0.64,5,Dry,29,5,4,2,33,73,0.52,67.43,0.48,67.43,0,0,0,0,-2,2,29,5,4,0,35,105,990,964.5,25.5,0.0727,0.00148,0.0000581,0.0742,0.00291,1,0.0335,0.108,0.00423,25.4,0.899,0.96,0.863,15.1,14.5,14.5,348
1993-01-31,1992,4,18,31,141.8,0.64,5,Dry,29,5,4,2,33,73,0.52,68.8,0.48,68.8,0,0,0,0,-2,2,29,5,4,0,35,107,990,964.5,25.5,0.0732,0.0016,0.0000627,0.0748,0.00293,1,0.0354,0.11,0.00432,25.4,0.906,0.96,0.87,15.5,14.9,14.9,358
1993-02-01,1992,5,18,32,145.9,0.62,5,Dry,31,6,4,3,41,85,0.58,60.9,0.42,60.9,0,0,0,0,-3,3,31,6,4,0,44,102,990,964.5,25.5,0.0715,0.000926,0.0000363,0.0724,0.00284,1,0.0247,0.0971,0.00381,25.4,0,0,0,0,0,0,0
