datetime,Year,Month,WaterYear,WaterMonth,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
-1428026400000,1924,10,1924,1,31,0.312,0.139,0.172,4318.17,16.78,16.78,5.804,1,1,1,116.4,111.4,126.8,64.38,59.41,52,52,52,-0.00002553,-0.0000398,0.00002046,0.448,0.41,0.467,64.38,59.41,74.77,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0713,0.0708,0.0725,0.00122,0.0008,0.00211,0.000048,0.000031,0.000083,0.102,0.0943,0.118,0.004,0.0037,0.0046,25.4,25.38,25.41,0.331,0,0.939,0.341,0,0.96,0.317,0,0.902,6.046,0,17.48,5.804,0,16.78,0,20,0,0,0.645,0,0.0322,0.645,0.14,0.45,0.55,0.45,13.8
-1425348000000,1924,11,1924,2,30,0.399,0.13,0.27,16634.3,31.83,31.83,23.1,1,1,1,154,128.2,191.2,104,78.25,50,50,50,0.00003794,-0.0004962,0.000462,0.329,0.261,0.39,104,78.25,141.2,990,990,990,964.5,964.4,964.5,25.5,25.5,25.6,0.0825,0.0734,0.0956,0.00459,0.0024,0.00775,0.00018,0.000094,0.0003,0.17,0.124,0.237,0.0067,0.0049,0.0092,25.35,25.34,25.38,0.924,0.916,0.936,0.967,0.96,0.97,0.893,0.885,0.907,23.89,18.23,32.82,23.1,17.5,31.83,0,0,0,0,0,0,0.128,0,0.129,0.33,0.68,0.32,41.7
-1422756000000,1924,12,1924,3,31,0.738,0.158,0.58,35813.7,83.58,83.58,48.14,2,1,1.2258064516129032,275.7,192.9,440,216.7,133.9,59,59,59,0.00003862,-0.0004966,0.0004394,0.221,0.134,0.306,216.7,133.9,381,990,990,990,964.8,964.4,965.6,25.2,24.4,25.6,0.124,0.0944,0.182,0.0178,0.00713,0.0788,0.00071,0.00028,0.0032,0.332,0.225,0.46,0.013,0.0088,0.019,24.87,23.96,25.36,0.948,0.925,0.959,0.977,0.97,0.98,0.926,0.897,0.94,42.63,26.59,52.35,40.98,25.79,48.2,0,0,0,0,0,0,0.267,0,0.158,0.21,0.79,0.21,48.5
-1420077600000,1925,1,1924,4,31,1.86,0.281,1.57,88242.2,192.8,192.8,118.6,4,2,2.806451612903226,692.7,417.9,1183,587.9,344.9,104.8,73,120,-0.0001059,-0.004866,0.004504,0.159,0.101,0.213,587.9,344.9,1063,990,990,990,966.6,965.5,968.5,23.4,21.5,24.5,0.31,0.171,0.719,0.194,0.0618,0.564,0.0086,0.0025,0.026,0.729,0.408,1.58,0.032,0.017,0.073,22.63,19.95,24.11,0.953,0.944,0.958,0.977,0.97,0.98,0.931,0.916,0.939,43.95,34.89,51.55,42.65,33.84,48.2,0,0,0,0,0,0,0.659,0,0.29,0.15,0.84,0.16,47.4
-1417399200000,1925,2,1924,5,28,2.89,0.392,2.45,124953,192.8,192.8,185.9,4,4,4,1194,1108,1437,1032,945.7,162,162,162,20.57,-0.002427,175,0.136,0.113,0.146,1011,945.7,1100,990,990,990,968.5,968.2,969.3,21.5,20.7,21.8,0.671,0.579,0.866,0.472,0.397,0.648,0.022,0.018,0.031,1.42,1.24,1.81,0.066,0.057,0.088,20.07,18.91,20.52,0.955,0.952,0.955,0.98,0.98,0.98,0.936,0.933,0.936,47.45,45.46,49.45,46.49,44.55,48.2,0,0,0,0,0,0,1.03,0,0.44,0.14,0.85,0.15,43.2
-1414980000000,1925,3,1924,6,31,5.16,0.49,2.95,130708,192.4,192.4,175.7,4,4,4,1926,1384,3452,1743,1201,183,183,183,643.3,100.6,2169,0.106,0.053,0.132,1100,1100,1100,990,990,990,970.6,969.1,974.5,19.4,15.5,20.9,0.886,0.839,0.926,0.648,0.648,0.648,0.034,0.031,0.042,1.83,1.79,1.87,0.096,0.086,0.12,17.54,13.61,19.1,0.948,0.933,0.953,0.978,0.97,0.98,0.927,0.905,0.934,44.9,34.22,49.09,43.92,33.2,48.11,0,0,0,0,0,0,0.976,0,2.21,0.095,0.57,0.43,25.3
-1412301600000,1925,4,1924,7,30,8.29,0.562,2.85,99819.9,143.4,143.4,138.6,4,4,4,3199,3004,3441,2982,2787,217,217,217,1882,1687,2124,0.068,0.0631,0.0722,1100,1100,1100,990,990,990,974,973.5,974.5,16,15.5,16.5,0.926,0.926,0.926,0.648,0.648,0.648,0.04,0.039,0.042,1.87,1.87,1.87,0.12,0.11,0.12,14.16,13.63,14.6,0.936,0.933,0.939,0.97,0.97,0.97,0.908,0.905,0.91,35.73,34.29,36.96,34.66,33.26,35.85,0,0,0,0,0,0,0.77,0,5.44,0.068,0.34,0.66,12
-1409709600000,1925,5,1924,8,31,5.93,0.778,2.95,123206,184.8,184.8,165.6,4,4,4,2214,1589,3021,1923,1313,290.5,276,321,823.4,213.2,1600,0.135,0.106,0.174,1100,1100,1100,990,990,990,971.5,969.8,973.6,18.5,16.4,20.2,0.925,0.912,0.926,0.648,0.648,0.648,0.035,0.032,0.039,1.87,1.86,1.87,0.1,0.092,0.11,16.58,14.56,18.37,0.946,0.938,0.952,0.978,0.97,0.98,0.925,0.91,0.933,42.33,36.85,47.14,41.4,35.75,46.2,0,0,0,0,0,0,0.92,0,2.98,0.13,0.5,0.5,20.8
-1407031200000,1925,6,1924,9,30,3.05,0.544,2.41,122783,192.8,192.8,170.5,4,3,3.8,1178,834.7,1551,968.3,624.7,210,210,210,39.67,-0.0004756,241.2,0.184,0.135,0.252,928.6,624.7,1100,990,990,990,968.4,967.2,969.7,21.6,20.3,22.8,0.622,0.325,0.912,0.445,0.218,0.648,0.021,0.0096,0.032,1.33,0.767,1.86,0.062,0.034,0.091,20.22,18.49,21.99,0.954,0.952,0.957,0.98,0.976,0.98,0.935,0.93,0.938,45.94,39.9,50.48,44.94,38.94,48.2,0,0,0,0,0,0,0.947,0,0.64,0.18,0.79,0.21,40.3
-1404439200000,1925,7,1924,10,31,1.39,0.498,0.896,52584.9,128.2,128.2,70.68,3,1,1.8709677419354838,520.6,350.2,819.3,334.6,164.2,186,186,186,0.00004764,-0.0004907,0.0004728,0.38,0.227,0.531,334.6,164.2,633.3,990,990,990,965.9,965.2,967.2,24.1,22.8,24.8,0.183,0.118,0.326,0.0656,0.00971,0.224,0.0028,0.00039,0.0098,0.435,0.259,0.777,0.018,0.011,0.034,23.64,22.05,24.56,0.948,0.925,0.958,0.975,0.97,0.98,0.924,0.897,0.939,39.6,25.76,51.99,38.48,24.99,48.2,0,0,0,0,0,0,0.393,0,0.494,0.36,0.64,0.36,37.8
-1401760800000,1925,8,1924,11,31,0.741,0.308,0.433,26803.2,48.2,48.2,36.03,1,1,1,276.7,229.4,340.6,161.7,114.4,115,115,115,0.0000508,-0.0004666,0.0004394,0.423,0.338,0.501,161.7,114.4,225.6,990,990,990,964.8,964.6,965.1,25.2,24.9,25.4,0.111,0.0939,0.133,0.00949,0.00547,0.0149,0.00038,0.00022,0.0006,0.281,0.196,0.395,0.011,0.0077,0.016,24.91,24.5,25.23,0.941,0.922,0.959,0.974,0.97,0.98,0.916,0.894,0.94,37.2,26.07,51.98,36.03,25.29,48.2,0,0,0,0,0,0,0.2,0,0.308,0.42,0.58,0.42,36.2
