date,waterYear,waterMonth,waterWeek,day,flowRiver,flowRiverPercentile,ewrFlowBandNumber,ewrFlowBand,eFlowChannelA,eFlowChannelC,eFlowChannelD,eFlowChannelE,eFlowChannelFG,eFlowTotal,eFlowProportion,availableGenerationFlow,availableGenerationFlowProportion,canalFlow,spillFlowTotal,spillFlowChannelA,spillFlowChannelC,spillFlowChannelD,spillFlowChannelE,spillFlowChannelFG,channelFlowA,channelFlowC,channelFlowD,channelFlowE,channelFlowFG,leftChannelFlow,headPondLevel,tailwaterLevel,grossHead,leftChannelHeadloss,canalHeadloss,canalHeadlossProportion,upstreamHeadloss,upstreamHeadlossProportion,units,headlossTurbine,totalHeadloss,headlossProportion,netHead,unitEfficiency,generatorEfficiency,totalEfficiency,unitPower,generatorPower,plantPower,energy
1993-01-01,1992,4,14,1,158.04,0.93,5,Dry,29,5,4,2,33,73,0.46,85.04,0.54,85.04,0,0,0,0,-2,2,29,5,4,0,35,123,990,964.5,25.5,0.079,0.00298,0.000117,0.0819,0.00321,1,0.0573,0.139,0.00546,25.4,0.928,0.962,0.893,19.6,18.9,18.9,454
1993-01-02,1992,4,14,2,160.5,0.92,5,Dry,29,5,4,2,33,73,0.46,87.5,0.55,87.5,0,0,0,0,-2,2,29,5,4,0,35,126,990,964.5,25.5,0.0798,0.00319,0.000125,0.083,0.00325,1,0.0606,0.144,0.00563,25.4,0.925,0.963,0.891,20.1,19.4,19.4,466
1993-01-03,1992,4,14,3,162.96,0.92,5,Dry,29,5,4,2,33,73,0.45,89.96,0.55,89.96,0,0,0,0,-2,2,29,5,4,0,35,128,990,964.5,25.5,0.0807,0.0034,0.000133,0.0841,0.00329,1,0.0639,0.148,0.0058,25.4,0.922,0.964,0.89,20.7,19.9,19.9,478
1993-01-04,1992,4,14,4,166.52,0.91,5,Dry,29,5,4,2,33,73,0.44,93.52,0.56,93.52,0,0,0,0,-2,2,29,5,4,0,35,132,990,964.5,25.5,0.0819,0.0037,0.000145,0.0856,0.00335,1,0.0688,0.154,0.00605,25.4,0.918,0.966,0.887,21.4,20.6,20.6,495
1993-01-05,1992,4,14,5,170.62,0.9,5,Dry,29,5,4,2,33,73,0.43,97.62,0.57,97.62,0,0,0,0,-2,2,29,5,4,0,35,136,990,964.5,25.5,0.0834,0.00405,0.000158,0.0874,0.00342,1,0.0743,0.162,0.00633,25.4,0.913,0.968,0.884,22.2,21.5,21.5,515
1993-01-06,1992,4,14,6,174.72,0.89,5,Dry,29,5,4,2,33,73,0.42,101.7,0.58,101.7,0,0,0,0,-2,2,29,5,4,0,35,140,990,964.5,25.5,0.0848,0.0044,0.000172,0.0892,0.00349,1,0.0798,0.169,0.00662,25.4,0.912,0.97,0.884,23.1,22.4,22.4,537
1993-01-07,1992,4,15,7,176.63,0.89,5,Dry,29,5,4,2,33,73,0.41,103.6,0.59,103.6,0,0,0,0,-2,2,29,5,4,0,35,142,990,964.4,25.6,0.0855,0.00456,0.000178,0.0901,0.00353,1,0.0824,0.172,0.00675,25.4,0.913,0.97,0.886,23.6,22.8,22.8,548
1993-01-08,1992,4,15,8,176.91,0.89,5,Dry,29,5,4,2,33,73,0.41,103.9,0.59,103.9,0,0,0,0,-2,2,29,5,4,0,35,142,990,964.4,25.6,0.0856,0.00458,0.000179,0.0902,0.00353,1,0.0828,0.173,0.00677,25.4,0.913,0.97,0.886,23.6,22.9,22.9,550
1993-01-09,1992,4,15,9,180.46,0.88,5,Dry,29,5,4,2,33,73,0.41,107.5,0.59,107.5,0,0,0,0,-2,2,29,5,4,0,35,145,990,964.4,25.6,0.0869,0.00488,0.000191,0.0918,0.00359,1,0.0876,0.179,0.00702,25.4,0.916,0.97,0.888,24.5,23.8,23.8,570
1993-01-10,1992,4,15,10,182.92,0.87,5,Dry,29,5,4,2,33,73,0.4,109.9,0.6,109.9,0,0,0,0,-2,2,29,5,4,0,35,148,990,964.4,25.6,0.0877,0.00509,0.000199,0.0928,0.00363,1,0.0909,0.184,0.00719,25.4,0.918,0.97,0.89,25.1,24.4,24.4,585
1993-01-11,1992,4,15,11,185.93,0.86,5,Dry,29,5,4,2,33,73,0.39,112.9,0.61,112.9,0,0,0,0,-2,2,29,5,4,0,35,151,990,964.4,25.6,0.0888,0.00535,0.000209,0.0941,0.00368,1,0.095,0.189,0.00739,25.4,0.92,0.97,0.892,25.9,25.1,25.1,602
1993-01-12,1992,4,15,12,187.3,0.86,5,Dry,29,5,4,2,33,73,0.39,114.3,0.61,114.3,0,0,0,0,-2,2,29,5,4,0,35,152,990,964.4,25.6,0.0893,0.00547,0.000214,0.0947,0.0037,1,0.0968,0.192,0.00749,25.4,0.921,0.97,0.893,26.2,25.4,25.4,610
1993-01-13,1992,4,15,13,189.76,0.85,5,Dry,29,5,4,2,33,73,0.39,116.8,0.61,116.8,0,0,0,0,-2,2,29,5,4,0,35,155,990,964.4,25.6,0.0902,0.00567,0.000222,0.0958,0.00375,1,0.1,0.196,0.00766,25.4,0.923,0.97,0.895,26.8,26,26,624
1993-01-14,1992,4,16,14,194.41,0.83,5,Dry,29,5,4,2,33,73,0.38,121.4,0.63,121.4,0,0,0,0,-2,2,29,5,4,0,35,159,990,964.4,25.6,0.0918,0.00607,0.000237,0.0979,0.00382,1,0.106,0.204,0.00798,25.4,0.926,0.97,0.898,28,27.1,27.1,651
1993-01-15,1992,4,16,15,197.42,0.82,5,Dry,29,5,4,2,33,73,0.37,124.4,0.63,124.4,0,0,0,0,-2,2,29,5,4,0,35,162,990,964.4,25.6,0.0929,0.00633,0.000247,0.0992,0.00388,1,0.11,0.21,0.00819,25.4,0.928,0.97,0.9,28.7,27.9,27.9,669
