datetime,Year,Month,WaterYear,WaterMonth,WaterWeek,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,14,3,0.0415,0.0189,0.0226,1390.81,19.82,19.82,19.32,1,1,1,160,157.6,162.5,87.05,84.59,73,73,73,0,-1.421e-14,1.421e-14,0.456,0.449,0.463,87.05,84.59,89.51,990,990,990,964.5,964.5,964.5,25.5,25.5,25.5,0.0797,0.0788,0.0805,0.00315,0.00294,0.00336,0.00012,0.00012,0.00013,0.143,0.138,0.147,0.0056,0.0054,0.0058,25.38,25.38,25.38,0.926,0.923,0.929,0.963,0.962,0.964,0.892,0.89,0.893,20.06,19.55,20.56,19.32,18.81,19.82,0,0,0,0,0,0,0.107,0,0.0189,0.46,0.54,0.46,33.5
726098400000,1993,1,1992,4,14,7,0.106,0.0442,0.0617,3783.8,24.25,24.25,22.52,1,1,1,175.1,166.1,182.5,102.1,93.06,73,73,73,-2.03e-15,-1.421e-14,1.421e-14,0.417,0.4,0.44,102.1,93.06,109.5,990,990,990,964.4,964.4,964.5,25.6,25.5,25.6,0.085,0.0818,0.0876,0.00443,0.00366,0.00505,0.00017,0.00014,0.0002,0.17,0.154,0.183,0.0066,0.006,0.0072,25.38,25.38,25.38,0.915,0.911,0.919,0.969,0.966,0.97,0.886,0.884,0.89,23.24,21.28,25,22.52,20.55,24.25,0,0,0,0,0,0,0.125,0,0.0443,0.42,0.58,0.42,35.7
726703200000,1993,1,1992,4,15,7,0.117,0.0442,0.0725,4496.74,28.55,28.55,26.77,1,1,1,192.9,185.5,200.2,119.9,112.5,73,73,73,-2.03e-15,-1.421e-14,1.421e-14,0.379,0.365,0.394,119.9,112.5,127.2,990,990,990,964.4,964.4,964.4,25.6,25.6,25.6,0.0912,0.0886,0.0938,0.00594,0.00531,0.00657,0.00023,0.00021,0.00026,0.201,0.188,0.215,0.0079,0.0074,0.0084,25.38,25.38,25.39,0.925,0.919,0.929,0.97,0.97,0.97,0.897,0.892,0.901,27.59,25.74,29.44,26.77,24.97,28.55,0,0,0,0,0,0,0.149,0,0.0445,0.38,0.62,0.38,38.4
727308000000,1993,1,1992,4,16,7,0.133,0.0442,0.0887,5546.09,37.45,37.45,33.01,1,1,1,219.7,201.6,238.8,146.7,128.6,73,73,73,0,0,0,0.333,0.306,0.362,146.7,128.6,165.8,990,990,990,964.5,964.4,964.6,25.5,25.4,25.6,0.101,0.0943,0.107,0.00822,0.00668,0.00984,0.00032,0.00026,0.00039,0.249,0.217,0.284,0.0098,0.0085,0.011,25.23,25.08,25.37,0.937,0.93,0.944,0.97,0.97,0.973,0.909,0.902,0.918,34.02,29.76,38.5,33.01,28.87,37.45,0,0,0,0,0,0,0.183,0,0.0443,0.33,0.67,0.33,41.7
727912800000,1993,1,1992,4,17,7,0.161,0.0442,0.117,7400.93,48.2,48.2,44.05,1,1,1,266.4,246.7,284.5,193.4,173.7,73,73,73,0,-2.842e-14,2.842e-14,0.275,0.257,0.296,193.4,173.7,211.5,990,990,990,964.8,964.7,964.8,25.2,25.2,25.3,0.117,0.11,0.124,0.0122,0.0105,0.0137,0.00048,0.00042,0.00055,0.333,0.298,0.365,0.013,0.012,0.015,24.9,24.8,25.02,0.952,0.946,0.957,0.98,0.977,0.98,0.933,0.924,0.938,44.97,40.35,49.2,44.05,39.41,48.2,0,0,0,0,0,0,0.245,0,0.044,0.27,0.73,0.27,46
728517600000,1993,2,1992,5,18,7,0.192,0.0514,0.14,8560.7,56.87,56.87,50.96,2,1,1.5714285714285714,316.7,291.3,346,231.7,206.3,85,85,85,4.06e-15,-2.842e-14,2.842e-14,0.269,0.246,0.292,231.7,206.3,261,990,990,990,965,964.9,965.1,25,24.9,25.1,0.132,0.123,0.142,0.016,0.0133,0.0222,0.00064,0.00053,0.00089,0.309,0.244,0.385,0.012,0.0098,0.015,24.71,24.59,24.78,0.94,0.923,0.959,0.974,0.97,0.98,0.916,0.895,0.94,37.01,25.81,51.55,35.72,25.03,48.2,0,0,0,0,0,0,0.283,0,0.052,0.27,0.73,0.27,44.6
729122400000,1993,2,1992,5,19,7,0.242,0.0514,0.191,11543.6,79.14,79.14,68.71,2,2,2,400.8,358.8,448,315.8,273.8,85,85,85,0,0,0,0.213,0.19,0.237,315.8,273.8,363,990,990,990,965.4,965.2,965.6,24.6,24.4,24.8,0.161,0.147,0.178,0.048,0.0283,0.0703,0.002,0.0011,0.0029,0.365,0.302,0.436,0.015,0.012,0.018,24.24,23.95,24.5,0.942,0.935,0.95,0.971,0.97,0.977,0.916,0.907,0.928,35.36,30.75,40.5,34.36,29.83,39.57,0,0,0,0,0,0,0.382,0,0.051,0.21,0.79,0.21,47.7
729727200000,1993,2,1992,5,20,7,0.32,0.0514,0.269,15900.9,105.7,105.7,94.65,3,2,2.2857142857142856,529.1,467.4,591,444.1,382.4,85,85,85,0,-5.684e-14,5.684e-14,0.162,0.144,0.182,444.1,382.4,506,990,990,990,966,965.7,966.3,24,23.7,24.3,0.209,0.185,0.237,0.109,0.0795,0.139,0.0045,0.0033,0.0059,0.528,0.465,0.589,0.022,0.019,0.025,23.49,23.19,23.83,0.953,0.945,0.958,0.977,0.97,0.98,0.931,0.916,0.939,43.6,35.03,50.92,42.38,33.98,48.2,0,0,0,0,0,0,0.526,0,0.051,0.16,0.84,0.16,49.7
730332000000,1993,2,1992,5,21,7,0.41,0.0514,0.359,20649.8,135.7,135.7,122.9,3,3,3,677.9,610.4,746.6,592.9,525.4,85,85,85,0,0,0,0.126,0.114,0.139,592.9,525.4,661.6,990,990,990,966.6,966.3,966.9,23.4,23.1,23.7,0.287,0.248,0.326,0.197,0.152,0.243,0.0084,0.0064,0.011,0.693,0.579,0.809,0.03,0.024,0.035,22.7,22.3,23.08,0.953,0.949,0.957,0.977,0.971,0.98,0.932,0.921,0.938,41.91,37.61,46.15,40.97,36.51,45.23,0,0,0,0,0,0,0.683,0,0.051,0.13,0.88,0.12,50.4
730936800000,1993,3,1992,6,22,7,0.489,0.0647,0.425,23652,144.6,144.6,140.8,3,3,3,809.2,767.6,858.1,702.2,660.6,107,107,107,0,0,0,0.132,0.125,0.139,702.2,660.6,751.1,990,990,990,967.1,967,967.3,22.9,22.7,23,0.355,0.33,0.388,0.27,0.242,0.303,0.012,0.011,0.013,0.883,0.812,0.971,0.039,0.035,0.043,21.98,21.7,22.22,0.957,0.957,0.957,0.98,0.98,0.98,0.938,0.938,0.938,48.26,45.9,50.98,46.93,44.98,48.2,0,0,0,0,0,0,0.782,0,0.064,0.13,0.87,0.13,48.4
731541600000,1993,3,1992,6,23,7,0.556,0.0723,0.484,26130.6,162.8,162.8,155.5,4,3,3.857142857142857,919.1,872.6,967.3,799.5,765.6,119.6,107,129,0,0,0,0.13,0.119,0.14,799.5,765.6,838.3,990,990,990,967.6,967.4,967.8,22.4,22.2,22.6,0.436,0.402,0.474,0.326,0.31,0.345,0.015,0.014,0.016,0.986,0.938,1.04,0.044,0.042,0.047,21.44,21.19,21.61,0.954,0.953,0.956,0.977,0.975,0.98,0.932,0.928,0.937,41.92,39.39,51.73,40.61,38.39,48.2,0,0,0,0,0,0,0.864,0,0.072,0.13,0.87,0.13,47
732146400000,1993,3,1992,6,24,7,0.654,0.078,0.576,30177.5,192.8,192.8,179.6,4,4,4,1081,989.2,1185,952.4,860.2,129,129,129,0,-1.137e-13,1.137e-13,0.12,0.109,0.13,952.4,860.2,1056,990,990,990,968.2,967.9,968.5,21.8,21.5,22.1,0.587,0.494,0.716,0.418,0.355,0.549,0.019,0.016,0.025,1.27,1.08,1.56,0.058,0.049,0.072,20.58,19.96,21.06,0.955,0.955,0.956,0.98,0.98,0.98,0.936,0.936,0.936,45.85,42.4,49.35,44.91,41.55,48.2,0,0,0,0,0,0,0.998,0,0.078,0.12,0.88,0.12,46.1
