date,waterYear,waterMonth,waterWeek,day,flowRiver,flowRiverPercentile,ewrFlowBandNumber,ewrFlowBand,eFlowChannelA,eFlowChannelC,eFlowChannelD,eFlowChannelE,eFlowChannelFG,eFlowTotal,eFlowProportion,availableGenerationFlow,availableGenerationFlowProportion,canalFlow,spillFlowTotal,spillFlowChannelA,spillFlowChannelC,spillFlowChannelD,spillFlowChannelE,spillFlowChannelFG,channelFlowA,channelFlowC,channelFlowD,channelFlowE,channelFlowFG,leftChannelFlow,headPondLevel,tailwaterLevel,grossHead,leftChannelHeadloss,canalHeadloss,canalHeadlossProportion,upstreamHeadloss,upstreamHeadlossProportion,units,headlossTurbine,totalHeadloss,headlossProportion,netHead,unitEfficiency,generatorEfficiency,totalEfficiency,unitPower,generatorPower,plantPower,energy
1993-01-01,1992,4,14,1,136.01,0.85,5,Dry,29,5,4,2,33,73,0.54,63.01,0.46,63.01,0,0,0,0,-2,2,29,5,4,0,35,101,990,964.5,25.5,0.0712,0.00111,0.0000434,0.0723,0.00283,1,0.0276,0.0999,0.00392,25.4,0,0,0,0,0,0,0
1993-01-02,1992,4,14,2,138.47,0.84,5,Dry,29,5,4,2,33,73,0.53,65.47,0.47,65.47,0,0,0,0,-2,2,29,5,4,0,35,103,990,964.5,25.5,0.072,0.00131,0.0000516,0.0734,0.00288,1,0.0309,0.104,0.00409,25.4,0.888,0.96,0.853,14.5,13.9,13.9,334
1993-01-03,1992,4,14,3,140.93,0.83,5,Dry,29,5,4,2,33,73,0.52,67.93,0.48,67.93,0,0,0,0,-2,2,29,5,4,0,35,106,990,964.5,25.5,0.0729,0.00152,0.0000598,0.0744,0.00292,1,0.0342,0.109,0.00426,25.4,0.902,0.96,0.866,15.3,14.6,14.6,351
1993-01-04,1992,4,14,4,144.49,0.82,5,Dry,29,5,4,2,33,73,0.51,71.49,0.49,71.49,0,0,0,0,-2,2,29,5,4,0,35,109,990,964.5,25.5,0.0742,0.00183,0.0000716,0.076,0.00298,1,0.039,0.115,0.00451,25.4,0.921,0.96,0.884,16.4,15.7,15.7,378
1993-01-05,1992,4,14,5,148.59,0.81,5,Dry,29,5,4,2,33,73,0.49,75.59,0.51,75.59,0,0,0,0,-2,2,29,5,4,0,35,114,990,964.5,25.5,0.0756,0.00218,0.0000853,0.0778,0.00305,1,0.0445,0.122,0.0048,25.4,0.939,0.96,0.902,17.7,17,17,407
1993-01-06,1992,4,14,6,152.69,0.79,5,Dry,29,5,4,2,33,73,0.48,79.69,0.52,79.69,0,0,0,0,-2,2,29,5,4,0,35,118,990,964.5,25.5,0.0771,0.00252,0.0000989,0.0796,0.00312,1,0.0501,0.13,0.00508,25.4,0.934,0.96,0.897,18.5,17.8,17.8,427
1993-01-07,1992,4,15,7,153.51,0.79,5,Dry,29,5,4,2,33,73,0.48,80.51,0.52,80.51,0,0,0,0,-2,2,29,5,4,0,35,119,990,964.5,25.5,0.0774,0.00259,0.000102,0.08,0.00313,1,0.0512,0.131,0.00514,25.4,0.933,0.96,0.896,18.7,18,18,431
1993-01-08,1992,4,15,8,154.33,0.79,5,Dry,29,5,4,2,33,73,0.47,81.33,0.53,81.33,0,0,0,0,-2,2,29,5,4,0,35,119,990,964.5,25.5,0.0776,0.00266,0.000104,0.0803,0.00315,1,0.0523,0.133,0.0052,25.4,0.932,0.961,0.896,18.9,18.1,18.1,435
1993-01-09,1992,4,15,9,157.89,0.77,5,Dry,29,5,4,2,33,73,0.46,84.89,0.54,84.89,0,0,0,0,-2,2,29,5,4,0,35,123,990,964.5,25.5,0.0789,0.00297,0.000116,0.0819,0.00321,1,0.0571,0.139,0.00545,25.4,0.928,0.962,0.893,19.6,18.9,18.9,453
1993-01-10,1992,4,15,10,160.35,0.76,5,Dry,29,5,4,2,33,73,0.46,87.35,0.55,87.35,0,0,0,0,-2,2,29,5,4,0,35,125,990,964.5,25.5,0.0798,0.00317,0.000124,0.0829,0.00325,1,0.0604,0.143,0.00562,25.4,0.925,0.963,0.891,20.1,19.4,19.4,465
