datetime,Year,Month,WaterYear,WaterMonth,WaterWeek,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,14,3,0.0484,0.0189,0.0295,1822.7,26.22,26.22,25.32,1,1,1,186.9,183,190.6,113.9,110,73,73,73,0,0,0,0.391,0.383,0.399,113.9,110,117.6,990,990,990,964.4,964.4,964.4,25.6,25.6,25.6,0.0891,0.0878,0.0905,0.00543,0.0051,0.00575,0.00021,0.0002,0.00022,0.191,0.184,0.198,0.0075,0.0072,0.0077,25.38,25.38,25.38,0.92,0.918,0.923,0.97,0.97,0.97,0.893,0.89,0.895,26.1,25.12,27.03,25.32,24.37,26.22,0,0,0,0,0,0,0.141,0,0.0189,0.39,0.61,0.39,37.7
726098400000,1993,1,1992,4,14,7,0.126,0.0442,0.0815,5083.39,32.92,32.92,30.26,1,1,1,207.7,195.3,219.3,134.7,122.3,73,73,73,0,0,0,0.352,0.333,0.374,134.7,122.3,146.3,990,990,990,964.5,964.4,964.5,25.5,25.5,25.6,0.0965,0.0921,0.101,0.0072,0.00614,0.00819,0.00028,0.00024,0.00032,0.228,0.206,0.249,0.0089,0.008,0.0098,25.32,25.24,25.38,0.932,0.926,0.937,0.97,0.97,0.97,0.904,0.899,0.909,31.19,28.2,33.94,30.26,27.36,32.92,0,0,0,0,0,0,0.168,0,0.0445,0.35,0.65,0.35,40.3
726703200000,1993,1,1992,4,15,7,0.143,0.0442,0.0986,6185.25,40.14,40.14,36.82,1,1,1,236,222.9,249.7,163,149.9,73,73,73,0,0,0,0.31,0.292,0.328,163,149.9,176.7,990,990,990,964.6,964.5,964.7,25.4,25.3,25.5,0.106,0.102,0.111,0.0096,0.00849,0.0108,0.00038,0.00033,0.00043,0.279,0.255,0.303,0.011,0.01,0.012,25.11,25,25.21,0.943,0.939,0.947,0.973,0.97,0.978,0.917,0.911,0.927,37.84,34.78,41.04,36.82,33.74,40.14,0,0,0,0,0,0,0.205,0,0.0444,0.31,0.69,0.31,43.3
727308000000,1993,1,1992,4,16,7,0.17,0.0442,0.126,7808.38,51.51,51.51,46.48,2,1,1.1428571428571428,280.8,254.9,309,207.8,181.9,73,73,73,4.06e-15,-2.842e-14,2.842e-14,0.261,0.236,0.286,207.8,181.9,236,990,990,990,964.8,964.7,964.9,25.2,25.1,25.3,0.122,0.113,0.132,0.0134,0.0112,0.0158,0.00053,0.00044,0.00063,0.336,0.25,0.389,0.013,0.01,0.015,24.84,24.72,24.97,0.95,0.925,0.959,0.979,0.97,0.98,0.93,0.897,0.94,44.28,26.55,52.28,42.8,25.75,48.2,0,0,0,0,0,0,0.258,0,0.044,0.26,0.74,0.26,45.9
727912800000,1993,1,1992,4,17,7,0.212,0.0442,0.168,10158.1,66.56,66.56,60.46,2,2,2,350,320.2,378.2,277,247.2,73,73,73,0,0,0,0.209,0.193,0.228,277,247.2,305.2,990,990,990,965.1,965,965.3,24.9,24.7,25,0.147,0.136,0.157,0.0299,0.0168,0.0431,0.0012,0.00067,0.0017,0.306,0.262,0.348,0.012,0.01,0.014,24.54,24.36,24.74,0.935,0.928,0.941,0.97,0.97,0.97,0.907,0.901,0.913,31.17,27.84,34.31,30.23,27.01,33.28,0,0,0,0,0,0,0.336,0,0.044,0.21,0.79,0.21,47.9
728517600000,1993,2,1992,5,18,7,0.259,0.0514,0.208,12570.7,85.43,85.43,74.83,2,2,2,428.8,388.3,476.9,343.8,303.3,85,85,85,0,0,0,0.199,0.178,0.219,343.8,303.3,391.9,990,990,990,965.5,965.3,965.7,24.5,24.3,24.7,0.171,0.157,0.188,0.0613,0.0422,0.084,0.0025,0.0017,0.0035,0.407,0.346,0.479,0.017,0.014,0.02,24.06,23.77,24.31,0.947,0.941,0.954,0.974,0.97,0.98,0.922,0.913,0.935,38.41,34.02,43.59,37.41,33,42.71,0,0,0,0,0,0,0.416,0,0.051,0.2,0.8,0.2,48.5
729122400000,1993,2,1992,5,19,7,0.346,0.0514,0.294,17126.4,118.6,118.6,101.9,3,2,2.4285714285714284,571.5,498,654.4,486.5,413,85,85,85,-8.12e-15,-5.684e-14,5.684e-14,0.15,0.13,0.171,486.5,413,569.4,990,990,990,966.2,965.8,966.5,23.8,23.5,24.2,0.229,0.196,0.273,0.132,0.0939,0.181,0.0055,0.0039,0.0077,0.58,0.511,0.653,0.024,0.021,0.028,23.25,22.83,23.65,0.954,0.947,0.957,0.977,0.97,0.98,0.932,0.919,0.938,44.58,36.5,52.54,42.95,35.41,48.2,0,0,0,0,0,0,0.566,0,0.052,0.15,0.85,0.15,49.5
729727200000,1993,2,1992,5,20,7,0.476,0.0531,0.423,23516.3,154.3,154.3,140,4,3,3.142857142857143,786.4,688,889.2,698.6,603,87.86,85,105,0,0,0,0.112,0.1,0.124,698.6,603,784.2,990,990,990,967,966.7,967.5,23,22.5,23.3,0.351,0.293,0.416,0.266,0.204,0.319,0.012,0.0087,0.014,0.861,0.71,0.986,0.038,0.03,0.043,22.09,21.6,22.64,0.956,0.953,0.957,0.979,0.975,0.98,0.936,0.929,0.938,46.27,39.57,51.92,44.82,38.58,48.2,0,0,0,0,0,0,0.778,0,0.053,0.11,0.89,0.11,49.4
730332000000,1993,2,1992,5,21,7,0.654,0.0635,0.587,30381.2,192.8,192.8,180.8,4,4,4,1081,931.6,1247,976.1,826.6,105,105,105,6.029,0,42.2,0.0982,0.0842,0.113,970.1,826.6,1100,990,990,990,968.1,967.6,968.7,21.9,21.3,22.4,0.608,0.455,0.785,0.461,0.339,0.648,0.021,0.015,0.03,1.33,1.02,1.73,0.061,0.045,0.081,20.52,19.59,21.36,0.955,0.954,0.956,0.98,0.979,0.98,0.936,0.934,0.937,46.48,41.3,50.4,45.21,40.42,48.2,0,0,0,0,0,0,1,0,0.067,0.097,0.9,0.1,46.5
730936800000,1993,3,1992,6,22,7,0.853,0.111,0.665,32074,192.8,192.8,190.9,4,4,4,1410,1303,1487,1227,1120,183,183,183,127.4,19.94,204.1,0.13,0.123,0.14,1100,1100,1100,990,990,990,969.2,968.9,969.4,20.8,20.6,21.1,0.85,0.805,0.882,0.648,0.648,0.648,0.031,0.031,0.032,1.8,1.75,1.83,0.086,0.083,0.089,19.01,18.73,19.39,0.953,0.952,0.953,0.98,0.98,0.98,0.934,0.933,0.934,48.83,48.09,49.87,47.73,47.13,48.2,0,0,0,0,0,0,1.06,0,0.188,0.13,0.78,0.22,37.6
